id_applic,consent,priorit,physics_it_socre,math_score,russian_score,achivments_score,total_score
81,false,3,94,79,60,0,233
82,true,3,73,74,93,3,243
83,true,3,80,68,79,3,230
84,false,3,71,67,71,0,209
85,true,3,73,74,92,0,239
86,true,3,75,73,87,0,235
87,true,3,72,77,56,3,208
88,true,3,97,90,58,5,250
89,false,3,89,93,88,5,275
90,false,3,96,98,71,3,268
91,true,3,89,93,94,0,276
92,true,3,85,73,61,0,219
93,true,3,83,91,76,0,250
94,false,3,87,100,94,3,284
95,true,3,72,65,82,0,219
96,false,3,97,85,81,0,263
97,false,3,75,77,61,3,216
98,true,3,84,88,77,5,254
99,true,3,83,91,61,3,238
100,true,3,99,78,86,3,266
101,true,3,97,78,88,3,266
102,true,3,86,68,80,10,244
103,false,3,94,68,62,0,224
104,true,3,83,96,59,10,248
105,false,3,82,75,62,0,219
106,false,3,99,77,81,0,257
107,true,3,89,69,85,7,250
108,false,3,79,67,57,3,206
109,true,3,91,80,85,0,256
110,true,3,86,83,78,5,252
111,false,3,98,86,81,10,275
112,true,3,74,100,62,0,236
113,false,3,90,78,93,0,261
114,true,3,84,86,61,5,236
115,true,3,87,76,75,7,245
116,true,3,97,81,86,0,264
117,false,3,92,71,66,0,229
118,true,3,82,72,89,0,243
119,true,3,73,87,71,5,236
120,true,3,80,100,71,0,251
121,false,3,89,78,58,0,225
122,true,3,82,95,93,3,273
123,true,3,83,67,92,3,245
124,false,3,74,99,84,3,260
125,false,3,93,67,90,3,253
126,false,3,85,71,84,3,243
127,true,3,83,86,60,0,229
128,true,3,100,78,68,3,249
129,true,3,70,92,83,0,245
130,true,3,92,95,69,0,256
131,true,3,74,76,74,3,227
132,false,3,92,82,61,3,238
133,true,3,83,79,58,3,223
134,true,3,80,80,82,0,242
135,true,3,90,99,61,5,255
136,false,3,94,75,73,10,252
137,true,3,91,82,64,10,247
138,true,3,95,82,70,5,252
139,false,3,83,84,83,0,250
140,true,3,91,70,62,5,228
141,true,3,83,69,76,10,238
142,true,3,79,83,61,0,223
143,true,3,92,99,94,0,285
144,true,3,79,67,75,5,226
145,true,3,91,85,60,3,239
146,false,3,97,76,79,0,252
147,true,3,90,69,56,0,215
148,false,3,93,82,66,3,244
149,true,3,100,67,95,0,262
150,false,3,88,89,82,3,262
151,true,3,88,76,65,0,229
152,false,3,88,89,60,0,237
153,false,3,89,99,67,3,258
154,true,3,74,79,74,0,227
155,true,3,70,74,73,0,217
156,true,3,78,97,67,0,242
157,false,3,87,84,88,3,262
158,false,3,85,81,68,0,234
159,true,3,83,98,79,7,267
160,true,3,83,67,87,5,242
161,true,3,79,83,66,0,228
162,true,3,100,89,94,0,283
163,false,3,78,66,83,0,227
164,false,3,97,66,91,0,254
165,false,3,98,100,95,7,300
166,false,3,78,88,93,7,266
167,false,3,88,65,70,0,223
168,true,3,80,92,73,0,245
169,true,3,80,95,80,0,255
170,true,3,76,100,88,0,264
171,false,3,74,86,72,3,235
172,true,3,79,78,72,5,234
173,true,3,86,90,79,10,265
174,true,3,88,99,94,0,281
175,true,3,92,71,84,7,254
176,true,3,71,92,92,0,255
177,true,3,72,93,60,0,225
178,true,3,95,98,71,10,274
179,false,3,80,93,61,0,234
180,true,3,93,91,82,0,266
181,false,3,93,69,89,3,254
182,true,3,85,71,79,3,238
183,false,3,79,76,68,3,226
184,true,3,98,88,94,3,283
185,false,3,70,98,75,7,250
186,true,3,94,82,75,7,258
187,true,3,97,91,81,5,274
188,true,3,80,79,86,0,245
189,true,3,95,81,66,3,245
190,false,3,75,99,92,7,273
191,true,3,100,72,74,0,246
192,true,3,87,68,70,0,225
193,true,3,93,96,82,0,271
194,true,3,95,84,87,0,266
195,true,3,90,80,88,0,258
196,true,3,97,91,90,0,278
197,true,3,81,85,87,0,253
198,true,3,94,70,56,0,220
199,true,3,88,93,90,0,271
200,false,3,94,78,55,0,227
201,true,3,99,88,64,7,258
202,true,3,86,94,77,0,257
203,true,3,80,78,79,0,237
204,true,3,76,77,82,0,235
205,true,3,89,78,95,0,262
206,true,3,77,89,70,0,236
207,true,3,77,74,67,0,218
208,false,3,92,70,85,5,252
209,true,3,96,93,69,0,258
210,true,3,84,82,77,0,243
211,true,3,82,91,63,0,236
212,true,3,92,99,75,0,266
213,true,3,85,100,93,5,283
214,true,3,89,96,78,0,263
215,true,3,96,80,73,3,252
216,true,3,84,87,67,5,243
217,true,3,85,66,70,0,221
218,true,3,70,95,73,0,238
219,true,3,84,95,81,0,260
220,true,3,76,93,77,0,246
221,true,3,90,95,68,5,258
222,true,3,90,68,57,5,220
223,true,3,95,82,57,0,234
224,true,3,77,97,64,5,243
225,false,3,86,86,70,10,252
226,true,3,77,92,78,0,247
227,false,3,100,77,63,0,240
228,false,3,78,65,57,0,200
229,false,3,71,70,59,5,205
230,true,3,72,88,81,0,241
231,false,3,88,97,91,5,281
232,false,3,87,70,60,0,217
233,true,3,93,97,68,10,268
234,true,3,83,82,80,0,245
235,true,3,83,95,83,7,268
236,true,3,85,91,87,3,266
237,true,3,83,94,92,0,269
238,true,3,98,89,90,0,277
239,false,3,81,88,63,0,232
240,true,3,86,88,56,3,233
241,true,3,92,75,69,0,236
242,false,3,83,76,86,7,252
243,true,3,96,85,72,0,253
244,true,3,75,99,82,7,263
245,true,3,72,68,77,0,217
246,true,3,71,89,79,0,239
247,true,3,87,80,68,3,238
248,true,3,80,94,87,0,261
249,true,3,70,84,63,0,217
250,true,3,70,83,61,7,221
251,true,3,95,75,69,3,242
252,true,3,87,87,60,7,241
253,false,3,79,91,81,7,258
254,false,3,73,95,74,0,242
255,true,3,86,88,59,3,236
256,false,3,81,87,87,0,255
257,true,3,87,91,75,5,258
258,true,3,81,98,89,3,271
259,false,3,89,96,90,0,275
260,false,3,86,68,91,0,245
261,true,3,87,69,65,10,231
262,true,3,82,98,62,0,242
263,false,3,87,76,68,0,231
264,true,3,87,79,74,5,245
265,true,3,93,100,57,0,250
266,true,3,96,99,59,0,254
267,false,3,92,81,63,3,239
268,false,3,73,84,65,3,225
269,false,3,94,94,70,5,263
270,true,3,72,71,66,3,212
271,true,3,72,77,73,10,232
272,true,3,76,90,60,0,226
273,false,3,76,87,78,5,246
274,false,3,71,85,69,0,225
275,true,3,84,83,55,0,222
276,true,3,89,71,58,10,228
277,true,3,87,88,94,0,269
278,true,3,83,85,84,5,257
279,true,3,80,80,74,10,244
280,true,3,89,100,66,3,258
281,true,3,74,82,76,0,232
282,true,3,99,70,94,5,268
283,true,3,99,91,61,3,254
284,false,3,72,89,94,0,255
285,true,3,74,98,95,0,267
286,false,3,87,72,80,0,239
287,false,3,91,73,64,0,228
288,true,3,82,87,95,0,264
289,true,3,70,89,64,3,226
290,true,3,95,96,91,7,289
291,true,3,81,65,55,3,204
292,true,3,74,87,86,5,252
293,true,3,92,94,58,0,244
294,true,3,99,67,84,5,255
295,true,3,78,96,63,5,242
296,true,3,89,72,64,0,225
297,true,3,80,76,57,3,216
298,true,3,99,66,64,3,232
299,true,3,71,66,79,0,216
300,true,3,70,76,71,0,217
301,false,3,78,84,85,0,247
302,true,3,92,86,57,3,238
303,true,3,86,70,95,10,261
304,true,3,82,86,82,10,260
305,true,3,98,67,61,0,226
306,true,3,95,87,82,0,264
307,true,3,86,96,88,7,277
308,false,3,83,89,77,3,252
309,false,3,76,80,59,0,215
310,false,3,98,91,63,7,259
311,false,3,73,66,60,5,204
312,true,3,70,100,79,7,256
313,true,3,98,82,83,7,270
314,true,3,86,65,68,0,219
315,true,3,88,81,88,5,262
316,true,3,75,80,90,10,255
317,true,3,88,84,59,5,236
318,true,3,93,94,91,0,278
319,true,3,74,84,83,3,244
320,true,3,85,70,81,0,236
321,true,3,74,86,69,3,232
322,true,3,78,65,90,7,240
323,true,3,86,90,95,5,276
324,true,3,92,86,79,3,260
325,true,3,94,75,78,3,250
326,true,3,86,76,65,7,234
327,true,3,86,65,62,0,213
328,true,3,83,78,57,7,225
329,false,3,93,92,89,0,274
330,true,3,99,92,86,0,277
331,true,3,100,66,94,0,260
332,true,3,85,100,69,10,264
333,true,3,85,85,91,0,261
334,true,3,76,87,95,0,258
335,false,3,89,87,76,3,255
336,false,3,87,96,72,5,260
337,false,3,92,70,59,3,224
338,true,3,83,89,65,0,237
339,true,3,89,72,94,0,255
340,true,3,89,79,72,0,240
341,true,3,94,69,77,3,243
342,true,3,82,72,94,0,248
343,true,3,99,80,55,5,239
344,true,3,93,78,77,3,251
345,true,3,95,72,80,0,247
346,true,3,85,85,91,3,264
347,true,3,74,82,64,3,223
348,true,3,94,78,74,3,249
349,true,3,87,89,81,0,257
350,false,3,90,81,82,3,256
351,true,3,78,97,57,0,232
352,false,3,70,84,90,0,244
353,true,3,93,79,83,0,255
354,true,3,82,98,80,10,270
355,false,3,78,87,75,0,240
356,true,3,88,87,70,0,245
357,true,3,97,92,86,0,275
358,true,3,92,90,95,0,277
359,false,3,82,86,68,7,243
360,true,3,88,84,94,0,266
361,true,3,96,74,88,10,268
362,true,3,81,74,87,5,247
363,false,3,80,70,77,5,232
364,true,3,77,78,90,7,252
365,true,3,97,94,76,0,267
366,true,3,75,75,79,0,229
367,true,3,85,88,80,3,256
368,true,3,84,90,55,3,232
369,true,3,96,66,85,0,247
370,true,3,86,71,93,0,250
371,true,3,74,88,59,3,224
372,true,3,95,84,61,0,240
373,false,3,91,86,68,0,245
374,true,3,86,99,66,5,256
375,true,3,91,98,76,3,268
376,true,3,81,93,82,0,256
377,true,3,70,67,85,0,222
378,true,3,90,81,68,5,244
379,true,3,85,92,89,3,269
380,true,3,75,91,91,10,267
381,true,3,97,82,94,7,280
382,true,3,97,80,74,0,251
383,true,3,73,94,84,10,261
384,true,3,100,72,62,0,234
385,false,3,94,94,69,0,257
386,true,3,96,80,59,7,242
387,false,3,74,99,85,0,258
388,true,3,80,94,87,0,261
389,true,3,90,86,72,10,258
390,false,3,82,84,61,3,230
391,true,3,76,88,84,3,251
392,true,3,87,80,64,0,231
393,true,3,96,100,56,5,257
394,false,3,93,87,86,3,269
395,true,3,73,88,87,3,251
396,true,3,94,74,88,7,263
397,true,3,83,72,67,0,222
398,true,3,70,84,83,0,237
399,false,3,95,81,80,3,259
400,true,3,93,71,71,10,245
401,true,3,79,96,70,0,245
402,true,3,80,85,91,10,266
403,true,3,100,78,86,0,264
404,true,3,73,90,57,0,220
405,true,3,70,89,61,0,220
406,true,3,94,66,57,0,217
407,true,3,88,89,84,5,266
408,true,3,87,67,86,0,240
409,true,3,80,98,75,3,256
410,true,3,93,74,62,5,234
411,true,3,94,80,90,5,269
412,false,3,91,93,80,0,264
413,true,3,77,92,86,0,255
414,true,3,89,87,88,0,264
415,true,3,74,94,63,3,234
416,false,3,77,70,68,5,220
417,true,3,70,77,94,0,241
418,true,3,75,94,74,0,243
419,false,3,82,79,82,7,250
420,true,3,92,85,85,5,267
421,true,3,100,93,59,3,255
422,false,3,92,66,67,5,230
423,true,3,99,65,58,0,222
424,true,3,83,88,95,5,271
425,true,3,96,74,79,0,249
426,true,3,100,86,66,10,262
427,true,3,100,95,92,0,287
428,true,3,98,69,64,3,234
429,true,3,100,89,82,3,274
430,false,3,100,73,63,0,236
431,true,3,90,69,71,3,233
432,true,3,72,75,79,7,233
433,false,3,95,99,91,10,295
434,true,3,94,84,80,5,263
435,false,3,90,81,95,0,266
436,true,3,81,78,66,3,228
437,true,3,73,83,59,3,218
438,false,3,72,99,76,0,247
439,true,3,100,77,87,0,264
440,true,3,87,68,68,5,228
441,false,3,76,71,92,0,239
442,true,3,79,92,87,5,263
443,true,3,100,82,86,0,268
444,true,3,70,73,65,7,215
445,true,3,76,98,70,0,244
446,true,3,73,68,61,0,202
447,true,3,70,78,79,0,227
448,true,3,84,90,73,7,254
449,true,3,91,65,81,3,240
450,true,3,94,99,70,0,263
451,true,3,85,88,55,0,228
452,true,3,83,69,95,0,247
453,false,3,79,74,57,3,213
454,true,3,71,90,90,3,254
455,false,3,77,89,91,0,257
456,true,3,97,75,79,0,251
457,true,3,89,90,71,0,250
458,false,3,71,70,80,0,221
459,true,3,91,79,93,0,263
460,true,3,71,81,91,10,253
461,true,3,77,96,55,0,228
462,true,3,84,72,93,3,252
463,true,3,87,69,78,3,237
464,false,3,88,99,64,0,251
465,true,3,75,94,72,0,241
466,false,3,89,80,59,0,228
467,true,3,100,73,76,0,249
468,true,3,73,73,66,0,212
469,true,3,92,66,90,3,251
470,false,3,70,82,87,0,239
471,true,3,94,79,67,10,250
472,true,3,76,97,74,3,250
473,true,3,83,70,55,0,208
474,false,3,85,85,60,0,230
475,true,3,76,89,91,5,261
476,true,3,98,72,56,0,226
477,true,3,74,68,60,7,209
478,false,3,80,70,91,0,241
479,true,3,88,95,91,0,274
480,true,3,85,94,61,7,247
481,true,3,76,96,56,0,228
482,true,3,98,93,58,3,252
483,false,3,70,81,79,0,230
484,true,3,95,81,89,0,265
485,true,3,80,100,92,0,272
486,true,3,73,100,71,5,249
487,true,3,84,90,84,7,265
488,true,3,82,68,55,0,205
489,false,3,91,94,95,5,285
490,true,3,71,95,70,0,236
491,false,3,80,91,83,7,261
492,true,3,73,81,76,5,235
493,true,3,97,82,89,0,268
494,true,3,96,93,68,0,257
495,false,3,70,87,79,7,243
496,true,3,71,75,85,0,231
497,false,3,92,88,92,7,279
498,true,3,73,91,62,0,226
499,true,3,79,95,80,7,261
500,true,3,80,87,81,0,248
501,true,3,75,94,64,0,233
502,false,3,80,83,87,0,250
503,true,3,88,66,68,0,222
504,true,3,97,89,88,0,274
505,true,3,93,92,79,3,267
506,false,3,76,91,59,3,229
507,false,3,71,100,85,3,259
508,true,3,84,93,84,3,264
509,true,3,88,78,91,7,264
510,true,3,85,89,69,0,243
511,true,3,91,93,59,5,248
512,true,3,81,93,70,0,244
513,true,3,75,91,66,3,235
514,true,3,79,99,65,0,243
515,true,3,95,80,58,0,233
516,true,3,78,79,71,0,228
517,true,3,88,66,79,10,243
518,true,3,82,79,55,3,219
519,true,3,84,77,76,3,240
520,true,3,79,73,93,0,245
521,true,3,92,80,85,5,262
522,false,3,78,89,71,3,241
523,false,3,87,86,73,0,246
524,true,3,73,80,61,10,224
525,true,3,78,98,55,0,231
526,true,3,86,84,64,5,239
527,false,3,94,93,81,10,278
528,true,3,95,88,76,0,259
529,true,3,86,92,90,3,271
530,true,3,91,90,56,0,237
531,true,3,73,73,65,0,211
532,true,3,98,95,57,7,257
533,false,3,82,85,90,10,267
534,true,3,95,73,89,0,257
535,true,3,99,95,65,7,266
536,true,3,95,69,71,0,235
537,true,3,75,88,81,3,247
538,true,3,79,90,74,0,243
539,true,3,87,77,66,3,233
540,true,3,80,65,56,0,201
541,true,3,79,98,86,0,263
542,true,3,91,66,64,0,221
543,true,3,93,65,60,7,225
544,true,3,72,88,72,0,232
545,true,3,71,73,59,7,210
546,true,3,97,91,63,0,251
547,true,3,81,66,61,0,208
548,true,3,78,93,71,0,242
549,true,3,85,90,58,3,236
550,true,3,99,83,89,7,278
551,false,3,100,65,91,0,256
552,true,3,92,74,70,3,239
553,false,3,71,65,82,5,223
554,true,3,89,86,83,0,258
555,true,3,78,96,59,5,238
556,true,3,89,97,61,3,250
557,true,3,93,88,57,0,238
558,true,3,70,95,63,3,231
559,true,3,73,73,57,5,208
560,true,3,77,87,63,0,227
561,true,3,96,93,55,0,244
562,true,3,88,77,85,0,250
563,true,3,87,71,76,10,244
564,true,3,95,88,75,0,258
565,true,3,90,78,93,0,261
566,true,3,98,75,56,5,234
567,false,3,92,94,74,7,267
568,true,3,79,84,66,3,232
569,true,3,83,80,92,0,255
570,true,3,99,70,88,3,260
571,false,3,90,76,74,3,243
572,true,3,77,95,83,5,260
573,true,3,75,94,85,7,261
574,false,3,79,77,95,0,251
575,true,3,98,84,94,0,276
576,false,3,85,89,78,0,252
577,true,3,98,84,69,3,254
578,true,3,89,67,65,7,228
579,true,3,99,79,72,3,253
580,false,3,79,83,63,0,225
581,true,3,70,68,95,5,238
582,true,3,72,65,93,0,230
583,false,3,83,79,85,0,247
584,true,3,92,90,79,5,266
585,true,3,81,73,63,0,217
586,true,3,83,67,69,5,224
587,false,3,99,70,72,5,246
588,true,3,74,71,76,0,221
589,true,3,75,72,84,5,236
590,true,3,85,69,71,10,235
591,true,3,90,65,55,0,210
592,false,3,80,79,68,3,230
593,true,3,95,82,83,0,260
594,false,3,77,99,95,5,276
595,false,3,83,85,94,3,265
596,false,3,95,95,85,7,282
597,true,3,70,80,93,5,248
598,true,3,84,75,74,5,238
599,true,3,71,85,55,5,216
600,true,3,71,66,91,5,233
601,true,3,96,92,74,0,262
602,true,3,74,84,74,0,232
603,true,3,78,85,75,3,241
604,true,3,90,83,66,0,239
605,true,3,74,96,93,5,268
606,false,3,100,92,83,0,275
607,true,3,76,79,94,0,249
608,false,3,70,90,92,0,252
609,true,3,75,76,77,3,231
610,false,3,84,79,76,0,239
611,true,3,98,97,61,0,256
612,true,3,78,95,69,0,242
613,true,3,75,78,58,10,221
614,true,3,74,71,66,0,211
615,true,3,90,81,56,3,230
616,true,3,71,94,65,0,230
617,true,3,82,85,59,0,226
618,true,3,73,73,75,5,226
619,true,3,100,70,78,0,248
620,false,3,95,96,58,3,252
621,true,3,74,68,72,0,214
622,true,3,82,84,76,0,242
623,true,3,96,75,78,0,249
624,true,3,86,85,69,5,245
625,false,3,72,96,88,3,259
626,true,3,81,87,56,5,229
627,true,3,100,84,94,0,278
628,true,3,92,69,94,7,262
629,true,3,81,96,75,0,252
630,false,3,95,90,82,0,267
631,false,3,83,73,72,0,228
632,false,3,93,92,62,0,247
633,false,3,91,69,89,0,249
634,false,3,80,92,70,0,242
635,true,3,83,65,84,7,239
636,true,3,71,83,64,0,218
637,true,3,95,89,87,0,271
638,true,3,98,93,84,0,275
639,true,3,70,78,82,7,237
640,true,3,71,67,61,0,199
641,true,3,97,91,61,0,249
642,true,3,96,74,86,3,259
643,true,3,89,71,89,0,249
644,true,3,82,90,62,7,241
645,true,3,100,72,81,3,256
646,true,3,86,87,60,5,238
647,true,3,71,91,93,10,265
648,true,3,82,89,76,5,252
649,true,3,85,75,79,0,239
650,false,3,92,95,64,0,251
651,false,3,91,100,62,3,256
652,true,3,90,93,64,0,247
653,true,3,70,91,73,0,234
654,true,3,77,66,89,0,232
655,true,3,94,93,88,3,278
656,false,3,90,88,61,0,239
657,true,3,83,100,68,0,251
658,false,3,78,89,85,3,255
659,true,3,86,89,88,5,268
660,false,3,80,69,90,5,244
661,true,3,79,70,82,0,231
662,true,3,76,88,80,10,254
663,true,3,71,70,87,7,235
664,true,3,99,78,92,0,269
665,true,3,86,73,77,5,241
666,true,3,77,86,68,5,236
667,true,3,70,95,70,3,238
668,true,3,85,96,90,0,271
669,true,3,81,91,61,0,233
670,true,3,97,74,55,0,226
671,false,3,100,68,63,0,231
672,false,3,70,86,75,3,234
673,true,3,71,83,92,3,249
674,false,3,88,67,91,7,253
675,true,3,90,96,80,0,266
676,true,3,79,95,63,0,237
677,true,3,95,65,67,5,232
678,true,3,94,98,69,3,264
679,true,3,77,70,73,0,220
680,true,3,85,79,56,3,223
681,true,3,88,71,83,3,245
682,true,3,83,85,72,5,245
683,true,3,81,96,67,0,244
684,true,3,74,89,65,0,228
685,true,3,82,85,95,0,262
686,false,3,74,80,57,0,211
687,true,3,82,67,78,5,232
688,true,3,81,71,66,0,218
689,false,3,73,67,71,7,218
690,true,3,98,75,87,7,267
691,true,3,83,91,80,0,254
692,true,3,76,72,66,3,217
693,true,3,94,100,73,0,267
694,true,3,87,67,92,0,246
695,true,3,74,70,75,0,219
696,true,3,79,100,73,0,252
697,true,3,92,75,71,3,241
698,true,3,76,99,80,5,260
699,true,3,84,94,70,0,248
700,true,3,96,79,59,5,239
961,true,3,92,99,57,0,248
962,true,3,95,72,71,0,238
963,true,3,82,91,55,0,228
964,true,3,88,70,87,5,250
965,true,3,95,71,92,5,263
966,true,3,100,85,79,3,267
967,true,3,83,84,86,3,256
968,true,3,72,78,73,10,233
969,true,3,72,70,72,0,214
970,false,3,100,71,62,7,240
971,true,3,70,71,74,7,222
972,true,3,75,70,69,0,214
973,true,3,79,65,74,0,218
974,true,3,88,91,55,5,239
975,false,3,73,89,84,0,246
976,true,3,76,94,88,0,258
977,true,3,94,81,77,7,259
978,true,3,100,95,63,5,263
979,true,3,78,95,93,5,271
980,false,3,77,82,56,0,215
981,true,3,78,93,71,3,245
982,true,3,70,98,83,3,254
983,false,3,82,71,69,5,227
984,true,3,75,83,60,5,223
985,true,3,70,84,59,5,218
986,true,3,94,75,82,5,256
987,false,3,71,69,90,0,230
988,true,3,72,90,70,3,235
989,true,3,89,66,89,0,244
990,true,3,75,91,61,0,227
991,true,3,70,89,73,0,232
992,false,3,84,98,80,3,265
993,true,3,90,89,95,3,277
994,true,3,78,82,87,3,250
995,false,3,95,80,80,0,255
996,true,3,70,94,84,5,253
997,true,3,80,79,85,3,247
998,true,3,96,77,67,10,250
999,true,3,73,98,61,7,239
1000,false,3,92,71,91,5,259
1001,false,3,89,67,72,0,228
1002,false,3,79,82,73,0,234
1003,true,3,97,87,76,3,263
1004,true,3,77,79,69,3,228
1005,true,3,81,91,76,7,255
1006,false,3,94,71,85,3,253
1007,false,3,77,79,78,7,241
1008,true,3,89,68,74,3,234
1009,true,3,90,76,79,0,245
1010,true,3,100,89,62,5,256
1011,true,3,73,94,70,10,247
1012,true,3,92,84,82,7,265
1013,true,3,99,96,64,7,266
1014,false,3,97,100,77,3,277
1015,true,3,74,80,94,7,255
1016,true,3,84,89,90,3,266
1017,true,3,78,70,70,3,221
1018,true,3,82,95,93,0,270
1019,true,3,81,65,78,3,227
1020,true,3,84,79,75,3,241
1021,true,3,74,72,79,0,225
1022,true,3,76,100,94,7,277
1023,false,3,79,81,80,0,240
1024,false,3,84,99,93,0,276
1025,false,3,85,85,78,0,248
1026,true,3,91,80,71,0,242
1027,true,3,82,71,89,0,242
1028,false,3,80,74,78,0,232
1029,true,3,70,68,76,3,217
1030,true,3,71,68,55,3,197
1031,true,3,72,72,58,5,207
1032,true,3,97,91,59,3,250
1033,true,3,100,81,71,5,257
1034,false,3,74,97,60,7,238
1035,true,3,91,65,58,5,219
1036,false,3,97,77,88,0,262
1037,true,3,97,68,90,0,255
1038,true,3,71,78,59,0,208
1039,false,3,91,72,86,7,256
1040,false,3,83,80,95,7,265
1041,true,3,72,85,81,3,241
1042,true,3,87,69,88,0,244
1043,true,3,94,91,68,0,253
1044,true,3,73,90,73,0,236
1045,true,3,74,79,56,0,209
1046,true,3,83,72,95,3,253
1047,true,3,99,77,75,3,254
1048,false,3,83,91,84,0,258
1049,true,3,95,74,69,3,241
1050,false,3,80,79,66,0,225
1051,true,3,95,74,95,0,264
1052,true,3,82,71,66,7,226
1053,true,3,97,81,93,3,274
1054,true,3,80,75,66,0,221
1055,true,3,79,81,71,3,234
1056,true,3,83,80,95,5,263
1057,false,3,73,92,87,7,259
1058,true,3,95,69,74,10,248
1059,true,3,70,92,71,3,236
1060,false,3,85,85,90,0,260
1061,true,3,89,85,77,3,254
1062,false,3,99,68,95,0,262
1063,true,3,85,95,88,7,275
1064,true,3,73,87,91,3,254
1065,true,3,100,82,79,0,261
1066,true,3,98,91,66,5,260
1067,true,3,74,66,68,0,208
1068,true,3,95,69,89,0,253
1069,true,3,88,87,94,3,272
1070,true,3,99,79,84,5,267
1071,true,3,97,87,86,3,273
1072,true,3,100,69,91,3,263
1073,true,3,91,93,72,0,256
1074,true,3,100,78,80,7,265
1075,true,3,74,98,82,10,264
1076,true,3,73,94,82,0,249
1077,true,3,93,100,73,7,273
1078,true,3,87,66,55,0,208
1079,true,3,93,80,57,7,237
1080,true,3,78,75,95,10,258
1081,false,3,77,97,84,10,268
1082,true,3,71,75,62,7,215
1083,true,3,76,98,88,0,262
1084,true,3,81,79,82,5,247
1085,true,3,75,87,64,0,226
1086,true,3,84,69,94,5,252
1087,true,3,85,73,89,0,247
1088,true,3,85,92,65,3,245
1089,true,3,82,78,95,0,255
1090,true,3,80,85,77,0,242
1091,true,3,98,66,78,0,242
1092,true,3,94,84,89,0,267
1093,true,3,76,92,66,3,237
1094,true,3,84,91,55,0,230
1095,true,3,93,67,64,3,227
1096,false,3,91,77,72,0,240
1097,true,3,84,82,67,0,233
1098,false,3,94,72,82,3,251
1099,false,3,97,100,56,3,256
1100,false,3,73,90,69,0,232
1101,true,3,82,92,94,5,273
1102,true,3,77,84,55,0,216
1103,false,3,99,88,72,0,259
1104,true,3,83,89,61,0,233
1105,true,3,91,65,56,3,215
1106,true,3,70,86,90,0,246
1107,true,3,83,71,86,0,240
1108,true,3,86,91,65,0,242
1109,false,3,81,71,62,0,214
1110,true,3,88,91,94,10,283
1111,true,3,80,77,62,5,224
1112,true,3,92,88,65,0,245
1113,true,3,80,100,58,3,241
1114,true,3,90,94,83,0,267
1115,true,3,100,82,58,3,243
1116,true,3,75,96,80,7,258
1117,true,3,81,77,93,0,251
1118,true,3,94,72,76,0,242
1119,true,3,96,97,82,0,275
1120,true,3,87,99,90,0,276
1121,true,3,78,70,83,3,234
1122,true,3,78,80,56,7,221
