id_applic,consent,priorit,physics_it_socre,math_score,russian_score,achivments_score,total_score
98,true,3,88,100,89,0,277
99,true,3,71,75,87,0,233
100,false,3,91,89,94,0,274
101,true,3,70,85,58,3,216
102,true,3,95,88,77,5,265
103,false,3,73,86,79,0,238
104,true,3,71,91,77,3,242
105,true,3,72,84,92,7,255
106,true,3,80,84,62,0,226
107,true,3,91,67,84,7,249
108,true,3,70,91,72,3,236
109,true,3,88,85,79,0,252
110,true,3,92,96,61,3,252
111,true,3,75,97,76,3,251
112,false,3,85,92,67,3,247
113,true,3,76,69,89,0,234
114,true,3,89,90,69,5,253
115,true,3,80,71,92,0,243
116,false,3,83,98,85,0,266
117,false,3,95,84,87,0,266
118,false,3,83,85,67,0,235
119,false,3,75,94,90,7,266
120,false,3,88,98,66,0,252
191,false,3,99,94,72,3,268
192,true,3,93,92,91,3,279
193,false,3,74,88,84,0,246
194,false,3,83,84,82,0,249
195,true,3,76,69,95,5,245
196,true,3,78,83,65,3,229
197,true,3,74,80,62,0,216
198,true,3,85,84,84,3,256
199,true,3,75,67,67,0,209
200,true,3,75,82,90,3,250
201,true,3,71,96,56,7,230
202,false,3,98,84,59,10,251
203,false,3,100,70,80,5,255
204,false,3,88,80,62,5,235
205,true,3,100,98,92,5,295
206,false,3,77,96,60,3,236
207,true,3,96,85,76,3,260
208,true,3,76,80,82,0,238
209,true,3,83,82,83,0,248
210,true,3,81,96,89,3,269
211,false,3,85,99,82,3,269
212,false,3,85,74,78,5,242
213,false,3,71,66,93,5,235
214,true,3,78,68,70,3,219
215,false,3,87,88,62,7,244
216,false,3,99,89,55,10,253
217,false,3,72,81,74,7,234
218,false,3,97,84,68,7,256
219,false,3,95,85,81,0,261
220,false,3,93,96,85,0,274
221,true,3,96,92,61,0,249
222,false,3,83,69,77,3,232
223,true,3,92,85,84,0,261
224,true,3,84,76,95,5,260
225,true,3,90,90,67,0,247
226,false,3,77,72,65,3,217
227,false,3,91,73,93,0,257
228,true,3,97,93,85,5,280
229,true,3,76,85,73,0,234
230,true,3,100,90,79,5,274
231,false,3,99,66,56,3,224
232,false,3,84,79,60,0,223
233,false,3,82,75,58,3,218
234,false,3,100,74,60,0,234
235,false,3,92,72,55,3,222
236,true,3,73,94,86,0,253
237,true,3,93,82,73,0,248
238,true,3,76,78,93,10,257
239,true,3,75,77,81,0,233
240,false,3,77,83,71,3,234
241,true,3,91,88,92,3,274
242,false,3,97,95,63,0,255
243,true,3,92,78,79,0,249
244,true,3,87,69,61,0,217
245,false,3,99,80,85,0,264
246,true,3,78,67,55,3,203
247,true,3,74,90,78,10,252
248,false,3,75,76,71,3,225
249,true,3,72,94,63,0,229
250,false,3,73,74,71,0,218
251,true,3,93,96,72,0,261
252,true,3,96,81,94,5,276
253,false,3,98,85,82,0,265
254,false,3,87,96,64,7,254
255,true,3,76,93,58,0,227
256,true,3,78,67,85,0,230
257,false,3,71,72,86,0,229
258,false,3,84,100,86,0,270
259,false,3,81,74,62,0,217
260,true,3,93,76,65,3,237
261,true,3,70,78,92,3,243
262,false,3,77,91,59,5,232
263,false,3,79,86,56,3,224
264,true,3,88,90,78,7,263
265,false,3,70,85,64,0,219
266,true,3,90,95,84,10,279
267,false,3,71,65,76,3,215
268,true,3,74,85,91,0,250
269,true,3,95,83,75,0,253
270,true,3,82,89,60,0,231
271,true,3,70,90,60,7,227
272,false,3,90,90,73,5,258
273,false,3,85,72,74,5,236
274,true,3,74,84,93,0,251
275,false,3,76,88,87,0,251
276,true,3,88,95,72,3,258
277,false,3,89,92,78,0,259
278,true,3,86,70,57,0,213
279,false,3,99,79,64,0,242
280,true,3,79,98,60,0,237
281,false,3,74,95,74,10,253
282,true,3,86,84,70,0,240
283,true,3,99,100,59,0,258
284,false,3,73,92,81,0,246
285,false,3,78,81,77,3,239
286,true,3,93,66,62,3,224
287,false,3,71,76,80,0,227
288,false,3,88,84,75,5,252
289,false,3,95,93,94,0,282
290,false,3,75,76,68,0,219
291,true,3,83,81,61,3,228
292,true,3,75,72,55,3,205
293,false,3,93,90,93,0,276
294,true,3,95,88,80,0,263
295,false,3,73,65,67,5,210
296,true,3,76,77,56,0,209
297,false,3,96,80,82,3,261
298,true,3,79,77,60,5,221
299,true,3,73,92,56,0,221
300,true,3,85,93,86,0,264
301,false,3,79,80,67,3,229
302,false,3,70,68,76,0,214
303,true,3,97,92,81,0,270
304,true,3,71,100,73,0,244
305,true,3,92,96,69,0,257
306,false,3,72,85,90,0,247
307,false,3,85,95,62,3,245
308,false,3,70,93,82,0,245
309,true,3,84,95,77,0,256
310,false,3,97,86,93,5,281
311,false,3,93,73,73,5,244
312,true,3,95,88,85,10,278
313,false,3,92,78,73,5,248
314,true,3,76,73,66,0,215
315,true,3,79,91,86,0,256
316,false,3,98,66,77,0,241
317,true,3,71,76,87,5,239
318,true,3,77,72,94,0,243
319,true,3,95,81,76,0,252
320,false,3,98,100,72,0,270
321,true,3,91,97,93,0,281
322,true,3,100,93,84,5,282
323,false,3,89,71,94,5,259
324,false,3,86,100,57,0,243
325,false,3,75,78,78,5,236
326,true,3,93,97,86,7,283
327,false,3,96,88,76,0,260
328,true,3,94,93,81,5,273
329,true,3,79,95,76,3,253
330,true,3,81,88,81,3,253
431,false,3,95,98,81,0,274
432,false,3,98,91,81,0,270
433,true,3,84,88,56,0,228
434,true,3,72,98,59,0,229
435,true,3,71,75,82,0,228
436,false,3,71,74,91,10,246
437,false,3,83,98,73,0,254
438,false,3,93,100,74,5,272
439,false,3,98,65,72,3,238
440,true,3,90,90,83,0,263
441,false,3,98,93,77,5,273
442,true,3,72,77,74,0,223
443,true,3,87,73,88,0,248
444,false,3,86,100,74,0,260
445,true,3,98,66,56,5,225
446,true,3,93,80,74,0,247
447,true,3,78,68,78,3,227
448,false,3,84,68,62,0,214
449,false,3,77,94,76,5,252
450,true,3,77,99,93,0,269
451,true,3,86,73,79,5,243
452,true,3,76,98,92,5,271
453,true,3,92,71,64,0,227
454,true,3,83,70,58,7,218
455,true,3,81,93,59,3,236
456,true,3,94,100,88,0,282
457,false,3,83,96,95,10,284
458,true,3,96,96,81,0,273
459,true,3,74,96,84,10,264
460,true,3,92,98,62,0,252
461,true,3,81,75,90,7,253
462,true,3,73,91,62,0,226
463,false,3,73,98,64,0,235
464,true,3,85,84,73,0,242
465,false,3,99,91,58,7,255
466,true,3,96,78,66,5,245
467,true,3,72,100,77,7,256
468,false,3,84,84,91,7,266
469,true,3,74,95,93,5,267
470,false,3,91,94,83,0,268
471,false,3,95,85,60,3,243
472,true,3,98,89,69,0,256
473,true,3,90,93,72,0,255
474,false,3,90,66,91,5,252
475,true,3,90,100,62,3,255
476,true,3,94,99,91,0,284
477,true,3,86,77,85,7,255
478,false,3,100,99,66,0,265
479,true,3,84,80,92,0,256
480,false,3,88,85,80,0,253
481,true,3,83,66,76,0,225
482,true,3,82,98,75,0,255
483,true,3,75,71,89,0,235
484,false,3,79,70,64,10,223
485,true,3,100,68,94,0,262
486,true,3,82,68,74,0,224
487,false,3,82,85,71,7,245
488,true,3,77,68,67,5,217
489,false,3,94,96,87,3,280
490,true,3,80,82,58,0,220
491,false,3,83,95,56,3,237
492,false,3,87,66,72,10,235
493,true,3,90,80,90,5,265
494,true,3,72,91,83,5,251
495,false,3,87,74,78,10,249
496,true,3,100,99,82,7,288
497,true,3,100,65,84,5,254
498,true,3,71,75,55,7,208
499,true,3,81,81,79,5,246
500,true,3,71,97,73,0,241
501,true,3,72,69,74,0,215
502,true,3,78,73,90,7,248
503,true,3,98,97,75,3,273
504,false,3,78,81,83,0,242
505,true,3,84,86,68,10,248
506,false,3,89,73,55,0,217
507,false,3,87,76,81,7,251
508,false,3,72,90,89,5,256
509,false,3,70,69,89,7,235
510,true,3,81,93,62,10,246
511,false,3,75,87,79,5,246
512,true,3,84,65,62,0,211
513,true,3,93,65,69,0,227
514,false,3,72,87,67,5,231
515,true,3,85,79,69,10,243
516,false,3,76,96,93,0,265
517,true,3,97,90,62,0,249
518,true,3,76,75,90,3,244
519,true,3,88,76,59,0,223
520,true,3,97,81,91,0,269
521,false,3,97,82,67,3,249
522,false,3,78,99,94,3,274
523,false,3,90,65,82,3,240
524,true,3,97,85,82,10,274
525,false,3,85,98,84,0,267
526,true,3,78,79,58,7,222
527,true,3,82,85,55,0,222
528,true,3,92,66,69,0,227
529,true,3,75,80,67,0,222
530,true,3,85,71,56,0,212
591,true,3,77,86,71,0,234
592,false,3,96,86,58,0,240
593,true,3,89,69,93,0,251
594,true,3,73,93,92,0,258
595,false,3,80,67,79,7,233
596,true,3,99,73,58,5,235
597,true,3,73,92,59,3,227
598,false,3,82,83,79,0,244
599,true,3,95,79,93,3,270
600,false,3,95,89,84,0,268
601,false,3,90,71,76,7,244
602,true,3,80,94,88,3,265
603,false,3,92,65,93,0,250
604,true,3,74,77,91,3,245
605,true,3,93,91,85,3,272
606,true,3,71,73,57,0,201
607,true,3,79,97,77,3,256
608,true,3,85,74,64,0,223
609,false,3,86,88,55,3,232
610,true,3,86,68,70,5,229
611,true,3,81,68,82,0,231
612,true,3,80,77,59,0,216
613,true,3,92,94,93,0,279
614,true,3,79,86,94,0,259
615,true,3,85,94,57,0,236
616,true,3,84,79,69,3,235
617,false,3,76,86,79,0,241
618,true,3,70,65,78,0,213
619,false,3,79,72,64,0,215
620,true,3,70,88,57,0,215
621,false,3,93,79,71,0,243
622,false,3,76,80,66,0,222
623,true,3,96,71,56,3,226
624,true,3,99,72,76,0,247
625,true,3,91,88,78,0,257
626,false,3,73,92,59,0,224
627,true,3,87,77,67,0,231
628,false,3,77,92,95,7,271
629,true,3,79,77,89,5,250
630,true,3,95,68,95,0,258
631,false,3,98,97,92,0,287
632,true,3,72,95,94,0,261
633,true,3,85,97,78,3,263
634,false,3,92,88,88,0,268
635,false,3,88,95,72,0,255
636,true,3,77,67,68,7,219
637,false,3,76,80,80,0,236
638,true,3,78,75,78,3,234
639,true,3,84,70,73,3,230
640,true,3,86,67,84,3,240
641,true,3,83,94,82,0,259
642,true,3,70,82,79,0,231
643,false,3,98,69,77,0,244
644,true,3,90,97,89,0,276
645,true,3,73,79,61,0,213
646,true,3,76,77,76,3,232
647,true,3,92,82,67,3,244
648,true,3,70,99,71,5,245
649,true,3,100,87,80,0,267
650,false,3,90,65,85,3,243
651,false,3,77,74,80,0,231
652,true,3,86,95,69,3,253
653,true,3,80,94,84,5,263
654,true,3,94,77,82,7,260
655,true,3,97,93,83,3,276
656,true,3,100,73,74,5,252
657,false,3,77,87,76,0,240
658,true,3,79,90,89,0,258
659,false,3,74,67,63,10,214
660,true,3,76,90,79,7,252
661,true,3,85,89,67,0,241
662,true,3,98,93,95,0,286
663,false,3,71,100,66,5,242
664,false,3,76,66,66,0,208
665,true,3,77,83,68,0,228
666,true,3,81,94,58,3,236
667,true,3,75,91,80,10,256
668,false,3,93,91,85,0,269
669,true,3,97,78,63,0,238
670,true,3,89,95,65,3,252
671,true,3,92,77,87,3,259
672,true,3,84,65,64,0,213
673,false,3,80,80,88,7,255
674,true,3,88,94,84,0,266
675,false,3,92,94,77,5,268
676,true,3,96,90,94,5,285
677,true,3,98,80,66,3,247
678,true,3,92,89,66,3,250
679,true,3,98,67,70,7,242
680,false,3,91,99,73,7,270
681,true,3,83,78,86,10,257
682,false,3,94,88,59,0,241
683,true,3,84,85,81,0,250
684,false,3,70,67,84,0,221
685,false,3,80,94,79,5,258
686,false,3,70,90,57,0,217
687,true,3,91,73,75,5,244
688,false,3,87,69,60,3,219
689,false,3,85,93,63,5,246
690,true,3,89,75,56,0,220
741,false,3,75,99,80,0,254
742,true,3,84,82,64,0,230
743,true,3,76,67,89,0,232
744,true,3,82,98,61,3,244
745,true,3,94,65,58,0,217
746,true,3,99,80,78,0,257
747,true,3,70,91,56,0,217
748,false,3,100,69,69,7,245
749,true,3,71,75,65,0,211
750,false,3,87,85,75,3,250
751,true,3,100,99,80,0,279
752,true,3,80,71,77,0,228
753,true,3,82,85,55,0,222
754,false,3,81,82,94,0,257
755,false,3,94,91,74,3,262
756,false,3,95,71,89,10,265
757,true,3,100,75,71,0,246
758,false,3,80,89,63,0,232
759,false,3,72,85,85,0,242
760,true,3,86,93,79,3,261
761,false,3,70,65,69,3,207
762,true,3,93,84,70,0,247
763,true,3,74,70,58,0,202
764,true,3,76,74,79,3,232
765,false,3,74,93,76,0,243
766,false,3,95,67,88,10,260
767,true,3,77,83,56,5,221
768,false,3,87,80,68,0,235
769,true,3,89,80,69,7,245
770,false,3,90,76,83,0,249
