id_applic,consent,priorit,physics_it_socre,math_score,russian_score,achivments_score,total_score
248,false,3,88,70,89,10,257
249,false,3,87,68,78,7,240
250,false,3,74,89,89,3,255
251,false,3,97,85,71,0,253
252,false,3,74,82,72,5,233
253,false,3,79,79,87,3,248
254,false,3,77,93,71,5,246
255,false,3,87,100,74,0,261
256,false,3,100,69,70,5,244
257,false,3,80,76,69,5,230
258,false,3,92,82,74,5,253
259,false,3,96,72,58,5,231
260,false,3,86,73,57,7,223
261,false,3,90,65,62,0,217
262,false,3,100,70,64,0,234
263,false,3,92,97,81,0,270
264,false,3,74,90,55,3,222
265,false,3,73,75,56,0,204
266,false,3,75,85,76,0,236
267,false,3,85,98,63,0,246
268,false,3,81,72,63,3,219
269,false,3,99,96,80,0,275
270,false,3,87,93,62,7,249
271,false,3,70,65,62,0,197
272,false,3,96,82,92,0,270
273,false,3,97,81,57,0,235
274,false,3,94,88,62,3,247
275,false,3,93,78,72,0,243
276,false,3,79,83,91,0,253
277,false,3,74,94,94,0,262
278,false,3,82,69,60,3,214
279,false,3,92,70,81,3,246
280,false,3,76,90,95,0,261
281,false,3,87,70,87,0,244
282,false,3,82,97,84,3,266
283,false,3,86,83,78,3,250
284,false,3,82,85,60,0,227
285,false,3,80,92,69,0,241
286,false,3,80,97,73,0,250
287,false,3,95,87,72,0,254
288,false,3,73,77,67,7,224
289,false,3,75,84,84,3,246
290,false,3,75,67,67,0,209
291,false,3,78,86,74,0,238
292,false,3,98,83,60,7,248
293,false,3,70,79,64,10,223
294,false,3,90,98,92,0,280
295,false,3,96,95,94,0,285
296,false,3,99,74,79,5,257
297,false,3,82,71,70,3,226
298,false,3,90,77,74,7,248
299,false,3,91,99,75,10,275
300,false,3,70,85,87,0,242
301,false,3,73,74,56,0,203
302,false,3,82,95,93,3,273
303,false,3,90,90,75,0,255
304,false,3,97,95,86,5,283
305,false,3,86,65,65,0,216
306,false,3,70,78,93,5,246
307,false,3,82,84,62,0,228
308,false,3,79,75,60,3,217
309,false,3,86,68,84,7,245
310,false,3,84,71,56,0,211
311,false,3,73,65,63,5,206
312,false,3,76,86,92,0,254
313,false,3,78,65,87,0,230
314,false,3,81,70,70,7,228
315,false,3,91,82,60,3,236
316,false,3,84,95,64,0,243
317,false,3,95,77,69,0,241
318,false,3,83,69,67,10,229
319,false,3,88,72,78,7,245
320,false,3,81,87,95,7,270
321,false,3,87,69,84,0,240
322,false,3,85,86,76,0,247
323,false,3,81,92,66,0,239
324,false,3,90,82,56,0,228
325,false,3,76,79,91,10,256
326,false,3,92,82,78,7,259
327,false,3,91,82,61,0,234
328,false,3,70,100,82,5,257
329,false,3,98,95,85,3,281
330,false,3,74,86,71,0,231
331,false,3,90,70,85,0,245
332,false,3,75,94,86,0,255
333,false,3,87,94,87,3,271
334,false,3,94,74,89,0,257
335,false,3,70,89,76,0,235
336,false,3,99,70,65,0,234
337,false,3,83,97,69,0,249
338,false,3,73,89,86,3,251
339,false,3,88,74,68,0,230
340,false,3,80,69,76,3,228
341,false,3,97,78,92,3,270
342,false,3,89,71,76,5,241
343,false,3,81,70,57,3,211
344,false,3,90,86,57,0,233
345,false,3,75,95,63,3,236
346,false,3,73,100,92,3,268
347,false,3,89,65,88,3,245
348,false,3,86,68,69,3,226
349,false,3,93,71,61,10,235
350,false,3,82,67,69,0,218
351,false,3,85,77,69,0,231
352,false,3,82,69,65,3,219
353,false,3,71,73,87,7,238
354,false,3,95,83,73,5,256
355,false,3,88,65,95,0,248
356,false,3,94,70,91,0,255
357,false,3,78,97,58,0,233
358,false,3,88,65,86,7,246
359,false,3,75,81,92,0,248
360,false,3,75,75,58,0,208
361,false,3,97,68,74,10,249
362,false,3,97,96,88,0,281
363,false,3,79,67,61,7,214
364,false,3,73,65,61,7,206
365,false,3,70,92,86,5,253
366,false,3,71,73,59,0,203
367,false,3,81,85,67,5,238
368,false,3,83,75,70,0,228
369,false,3,81,95,77,3,256
370,false,3,87,73,95,0,255
371,false,3,79,84,66,3,232
372,false,3,97,98,76,3,274
373,false,3,80,83,80,3,246
374,false,3,77,81,83,5,246
375,false,3,72,80,55,10,217
376,false,3,99,76,85,3,263
377,false,3,99,89,63,3,254
378,false,3,84,85,56,0,225
379,false,3,74,73,68,5,220
380,false,3,72,96,62,0,230
381,false,3,71,85,68,0,224
382,false,3,80,96,58,0,234
383,false,3,77,71,72,5,225
384,false,3,96,74,83,5,258
385,false,3,74,72,87,0,233
386,false,3,100,65,72,7,244
387,false,3,78,79,63,0,220
388,false,3,72,86,72,0,230
389,false,3,95,83,63,10,251
390,false,3,82,91,85,0,258
391,false,3,73,79,68,0,220
392,false,3,98,76,60,0,234
393,false,3,70,70,74,5,219
394,false,3,93,92,63,3,251
395,false,3,72,74,94,0,240
396,false,3,77,91,92,7,267
397,false,3,84,91,60,7,242
398,false,3,90,100,83,5,278
399,false,3,97,68,85,3,253
400,false,3,85,74,58,0,217
401,false,3,87,89,72,3,251
402,false,3,98,94,60,0,252
403,false,3,83,77,86,0,246
404,false,3,73,82,87,10,252
405,false,3,77,94,71,0,242
406,false,3,93,74,62,3,232
407,false,3,97,87,91,0,275
408,false,3,80,83,86,7,256
409,false,3,79,95,90,10,274
410,false,3,84,92,71,7,254
411,false,3,96,89,56,10,251
412,false,3,93,86,84,3,266
413,false,3,84,71,78,3,236
414,false,3,87,81,64,7,239
415,false,3,75,73,90,0,238
416,false,3,74,97,82,10,263
417,false,3,97,85,69,0,251
418,false,3,98,72,69,3,242
419,false,3,85,91,89,3,268
420,false,3,75,96,68,0,239
421,false,3,89,89,58,3,239
422,false,3,79,80,93,0,252
423,false,3,77,97,93,0,267
424,false,3,94,97,57,7,255
425,false,3,89,81,55,0,225
426,false,3,70,94,92,3,259
427,false,3,96,87,73,3,259
428,false,3,81,85,58,0,224
429,false,3,99,89,63,0,251
430,false,3,87,93,81,0,261
431,false,3,100,93,73,5,271
432,false,3,83,85,91,0,259
433,false,3,80,73,59,7,219
434,false,3,89,83,89,0,261
435,false,3,83,85,72,0,240
436,false,3,88,97,91,0,276
437,false,3,99,65,83,0,247
438,false,3,83,90,81,0,254
439,false,3,74,88,65,3,230
440,false,3,95,71,63,0,229
441,false,3,75,66,76,0,217
442,false,3,72,66,91,3,232
443,false,3,82,93,55,0,230
444,false,3,89,83,87,0,259
445,false,3,97,75,60,0,232
446,false,3,80,70,75,5,230
447,false,3,86,96,67,0,249
448,false,3,96,94,55,10,255
449,false,3,80,98,67,0,245
450,false,3,85,76,85,0,246
451,false,3,86,79,64,3,232
452,false,3,98,96,76,0,270
453,false,3,81,99,85,7,272
454,false,3,84,82,70,7,243
455,false,3,74,96,76,0,246
456,false,3,94,94,60,5,253
457,false,3,86,72,81,0,239
458,false,3,87,86,91,7,271
459,false,3,99,89,68,7,263
460,false,3,96,83,75,3,257
461,false,3,97,85,68,0,250
462,false,3,89,82,91,0,262
463,false,3,94,86,62,0,242
464,false,3,70,65,60,3,198
465,false,3,82,94,65,3,244
466,false,3,73,84,83,0,240
467,false,3,96,73,79,3,251
468,false,3,86,88,94,0,268
469,false,3,76,95,55,3,229
470,false,3,94,79,61,10,244
471,false,3,89,86,72,10,257
472,false,3,79,87,61,3,230
473,false,3,79,91,86,0,256
474,false,3,85,99,80,0,264
475,false,3,77,66,84,5,232
476,false,3,71,98,78,5,252
477,false,3,87,95,89,0,271
478,false,3,73,89,81,0,243
479,false,3,71,75,74,5,225
480,false,3,84,93,63,3,243
481,false,3,79,67,79,0,225
482,false,3,84,99,88,0,271
483,false,3,91,70,81,0,242
484,false,3,85,66,64,3,218
485,false,3,88,99,86,0,273
486,false,3,81,74,55,0,210
487,false,3,82,82,68,0,232
488,false,3,80,65,86,0,231
489,false,3,92,87,71,3,253
490,false,3,70,78,82,0,230
491,false,3,94,81,67,0,242
492,false,3,92,92,92,3,279
493,false,3,74,71,76,3,224
494,false,3,93,90,60,5,248
495,false,3,81,97,88,5,271
496,false,3,86,72,90,0,248
497,false,3,78,65,92,0,235
498,false,3,74,84,85,0,243
499,false,3,79,67,67,0,213
500,false,3,88,83,55,3,229
501,false,3,86,77,57,3,223
502,false,3,83,92,81,5,261
503,false,3,79,67,76,3,225
504,false,3,77,90,62,5,234
505,false,3,89,67,82,0,238
506,false,3,77,95,62,0,234
507,false,3,85,74,87,3,249
508,false,3,79,73,72,10,234
509,false,3,98,86,67,0,251
510,false,3,84,96,60,0,240
511,false,3,74,97,63,0,234
512,false,3,74,72,83,0,229
513,false,3,98,78,63,5,244
514,false,3,70,99,57,0,226
515,false,3,98,86,93,10,287
516,false,3,92,98,95,10,295
517,false,3,76,87,56,0,219
518,false,3,84,66,78,7,235
519,false,3,100,82,62,0,244
520,false,3,89,76,79,0,244
521,false,3,89,76,55,0,220
522,false,3,72,83,80,5,240
523,false,3,86,74,88,0,248
524,false,3,94,97,89,0,280
525,false,3,72,73,61,3,209
526,false,3,92,69,90,0,251
527,false,3,90,95,75,0,260
528,false,3,100,95,65,10,270
529,false,3,95,97,80,5,277
530,false,3,71,100,64,5,240
531,false,3,93,73,93,5,264
532,false,3,87,91,92,3,273
533,false,3,92,69,71,3,235
534,false,3,87,91,95,3,276
535,false,3,79,78,60,0,217
536,false,3,78,96,55,5,234
537,false,3,73,71,78,0,222
538,false,3,76,86,75,3,240
539,false,3,97,99,61,3,260
540,false,3,78,83,80,3,244
541,false,3,84,100,58,10,252
542,false,3,71,68,86,5,230
543,false,3,87,66,91,7,251
544,false,3,86,76,66,0,228
545,false,3,73,65,63,7,208
546,false,3,78,74,67,3,222
547,false,3,92,72,84,5,253
548,false,3,98,80,63,7,248
549,false,3,84,70,83,3,240
550,false,3,79,67,80,0,226
551,false,3,74,96,69,0,239
552,false,3,96,95,62,0,253
553,false,3,71,98,84,5,258
554,false,3,94,98,71,0,263
555,false,3,100,91,84,10,285
556,false,3,73,72,73,5,223
557,false,3,89,76,94,5,264
558,false,3,79,79,92,5,255
559,false,3,96,99,57,5,257
560,false,3,84,66,82,0,232
561,false,3,82,90,68,3,243
562,false,3,91,98,88,0,277
563,false,3,78,96,68,3,245
564,false,3,81,68,72,0,221
565,false,3,93,78,63,0,234
566,false,3,83,68,77,0,228
567,false,3,74,93,64,7,238
568,false,3,94,66,92,0,252
569,false,3,86,75,89,0,250
570,false,3,72,99,68,10,249
571,false,3,89,65,73,0,227
572,false,3,73,67,94,0,234
573,false,3,75,96,84,7,262
574,false,3,84,74,87,0,245
575,false,3,95,87,69,5,256
576,false,3,74,74,88,5,241
577,false,3,95,99,78,3,275
578,false,3,92,68,63,0,223
579,false,3,86,100,78,3,267
580,false,3,81,95,64,0,240
581,false,3,79,91,82,0,252
582,false,3,91,100,75,0,266
583,false,3,81,99,91,3,274
584,false,3,76,82,77,0,235
585,false,3,75,98,78,0,251
586,false,3,99,72,59,5,235
587,false,3,89,88,77,5,259
588,false,3,75,82,66,7,230
589,false,3,77,82,61,0,220
590,false,3,89,75,87,5,256
591,false,3,80,78,79,0,237
592,false,3,81,85,72,3,241
593,false,3,81,65,69,0,215
594,false,3,88,96,67,5,256
595,false,3,85,81,59,7,232
596,false,3,70,86,84,0,240
597,false,3,73,81,92,0,246
598,false,3,98,73,78,3,252
599,false,3,70,77,85,0,232
600,false,3,70,98,85,3,256
601,false,3,83,74,82,3,242
602,false,3,87,95,68,0,250
603,false,3,76,96,61,7,240
604,false,3,85,75,95,0,255
605,false,3,74,78,68,0,220
606,false,3,99,99,86,3,287
607,false,3,82,80,86,5,253
608,false,3,71,84,65,3,223
609,false,3,73,67,66,3,209
610,false,3,82,84,59,3,228
611,false,3,100,94,94,0,288
612,false,3,87,75,71,3,236
613,false,3,90,70,83,0,243
614,false,3,85,84,87,5,261
615,false,3,94,74,55,0,223
616,false,3,79,94,78,3,254
617,false,3,95,98,56,0,249
618,false,3,85,95,74,0,254
619,false,3,89,90,82,0,261
620,false,3,78,78,73,3,232
621,false,3,84,89,73,0,246
622,false,3,91,92,75,5,263
623,false,3,82,88,75,0,245
624,false,3,76,76,67,3,222
625,false,3,73,73,75,0,221
626,false,3,92,72,69,3,236
627,false,3,100,91,89,0,280
628,false,3,74,76,93,7,250
629,false,3,96,80,71,0,247
630,false,3,93,67,86,0,246
631,false,3,72,70,77,0,219
632,false,3,75,100,79,0,254
633,false,3,86,67,55,0,208
634,false,3,93,69,67,0,229
635,false,3,96,70,61,0,227
636,false,3,100,99,66,3,268
637,false,3,71,99,74,0,244
638,false,3,77,73,86,0,236
639,false,3,81,98,79,5,263
640,false,3,99,99,92,7,297
641,false,3,86,100,77,5,268
642,false,3,99,85,76,5,265
643,false,3,95,71,82,0,248
644,false,3,81,80,68,3,232
645,false,3,99,85,84,3,271
646,false,3,93,73,66,10,242
647,false,3,90,96,81,3,270
648,false,3,98,98,64,5,265
649,false,3,96,81,60,0,237
650,false,3,91,73,56,0,220
651,false,3,93,67,60,3,223
652,false,3,73,79,92,3,247
653,false,3,92,95,77,3,267
654,false,3,89,82,73,0,244
655,false,3,71,77,67,3,218
656,false,3,98,84,65,0,247
657,false,3,94,80,60,3,237
658,false,3,71,100,89,0,260
659,false,3,100,67,81,0,248
660,false,3,83,69,68,0,220
661,false,3,89,72,78,0,239
662,false,3,88,76,72,0,236
663,false,3,89,88,79,0,256
664,false,3,98,70,84,0,252
665,false,3,76,70,70,0,216
666,false,3,90,69,59,0,218
667,false,3,87,67,76,3,233
668,false,3,97,72,61,5,235
669,false,3,94,79,74,5,252
670,false,3,88,73,71,3,235
671,false,3,73,86,79,0,238
672,false,3,82,84,79,0,245
673,false,3,84,77,87,0,248
674,false,3,96,91,62,5,254
675,false,3,89,70,66,0,225
676,false,3,93,65,73,0,231
677,false,3,91,73,74,0,238
678,false,3,70,96,77,0,243
679,false,3,77,94,67,3,241
680,false,3,89,87,74,3,253
681,false,3,100,91,66,0,257
682,false,3,87,93,84,5,269
683,false,3,93,69,95,7,264
684,false,3,76,93,68,5,242
685,false,3,91,85,82,3,261
686,false,3,79,68,58,0,205
687,false,3,96,88,77,10,271
688,false,3,100,69,85,3,257
689,false,3,77,74,83,0,234
690,false,3,75,86,58,0,219
691,false,3,72,96,63,3,234
692,false,3,77,98,63,3,241
693,false,3,74,74,71,3,222
694,false,3,93,83,71,5,252
695,false,3,73,68,83,0,224
696,false,3,75,80,56,5,216
697,false,3,95,65,55,10,225
698,false,3,79,79,64,7,229
699,false,3,98,82,72,0,252
700,false,3,76,86,61,3,226
701,false,3,87,83,95,3,268
702,false,3,95,86,71,7,259
703,false,3,93,87,84,0,264
704,false,3,90,74,91,5,260
705,false,3,100,79,58,3,240
706,false,3,76,75,67,5,223
707,false,3,81,73,60,0,214
708,false,3,94,98,66,5,263
709,false,3,86,68,60,0,214
710,false,3,82,89,65,3,239
711,false,3,88,89,58,3,238
712,false,3,90,93,63,0,246
713,false,3,85,100,74,3,262
714,false,3,96,68,66,5,235
715,false,3,91,77,55,5,228
716,false,3,91,79,87,0,257
717,false,3,77,88,78,0,243
718,false,3,90,87,84,7,268
719,false,3,87,67,69,5,228
720,false,3,90,93,63,10,256
721,false,3,76,78,68,5,227
722,false,3,76,66,82,0,224
723,false,3,84,66,79,3,232
724,false,3,98,79,61,0,238
725,false,3,70,98,61,0,229
726,false,3,100,71,82,10,263
727,false,3,74,91,77,10,252
728,false,3,86,72,91,5,254
729,false,3,72,82,85,0,239
730,false,3,73,70,88,0,231
731,false,3,100,89,89,0,278
732,false,3,80,89,66,5,240
733,false,3,91,69,68,3,231
734,false,3,86,98,72,0,256
735,false,3,96,89,86,0,271
736,false,3,97,66,92,0,255
737,false,3,70,77,65,7,219
738,false,3,81,90,66,5,242
739,false,3,81,89,93,0,263
740,false,3,88,100,75,3,266
741,false,3,72,90,94,0,256
742,false,3,72,66,94,0,232
743,false,3,84,92,82,5,263
744,false,3,87,67,95,0,249
745,false,3,84,79,86,3,252
746,false,3,98,93,95,3,289
747,false,3,98,69,77,3,247
748,false,3,80,77,80,0,237
749,false,3,82,86,87,3,258
750,false,3,90,95,69,0,254
751,false,3,77,84,69,3,233
752,false,3,78,74,67,5,224
753,false,3,76,74,92,10,252
754,false,3,88,71,60,5,224
755,false,3,75,97,81,7,260
756,false,3,81,80,86,3,250
757,false,3,93,99,83,0,275
758,false,3,76,94,65,3,238
759,false,3,75,70,87,0,232
760,false,3,88,88,73,10,259
761,false,3,99,66,69,3,237
762,false,3,100,76,61,5,242
763,false,3,99,81,95,0,275
764,false,3,75,77,58,3,213
765,false,3,88,86,92,3,269
766,false,3,71,96,74,7,248
767,false,3,77,75,59,0,211
768,false,3,92,67,81,5,245
769,false,3,71,81,57,5,214
770,false,3,88,89,68,0,245
771,false,3,77,80,55,3,215
772,false,3,92,73,57,10,232
773,false,3,76,77,58,5,216
774,false,3,88,75,89,3,255
775,false,3,91,71,90,5,257
776,false,3,81,79,63,7,230
777,false,3,92,86,55,3,236
778,false,3,92,83,81,3,259
779,false,3,83,88,78,3,252
780,false,3,82,78,67,7,234
781,false,3,90,80,62,0,232
782,false,3,88,84,84,0,256
783,false,3,85,80,64,0,229
784,false,3,78,89,58,7,232
785,false,3,95,92,62,0,249
786,false,3,78,94,55,5,232
787,false,3,70,91,77,7,245
788,false,3,94,77,67,0,238
789,false,3,79,71,83,3,236
790,false,3,75,93,90,0,258
791,false,3,91,71,85,10,257
792,false,3,71,83,64,3,221
793,false,3,77,96,71,10,254
794,false,3,95,69,84,5,253
795,false,3,81,84,63,0,228
796,false,3,80,70,82,3,235
797,false,3,72,100,83,0,255
798,false,3,91,95,71,0,257
799,false,3,98,86,68,0,252
800,false,3,85,94,94,0,273
801,false,3,72,88,77,0,237
802,false,3,87,80,64,3,234
803,false,3,84,74,73,0,231
804,false,3,87,91,80,3,261
805,false,3,79,100,94,0,273
806,false,3,78,88,75,0,241
807,false,3,94,72,86,0,252
808,false,3,76,88,87,10,261
809,false,3,72,98,64,10,244
810,false,3,83,88,95,0,266
811,false,3,84,87,80,0,251
812,false,3,80,97,75,0,252
813,false,3,94,79,81,5,259
814,false,3,79,79,85,10,253
815,false,3,70,95,92,3,260
816,false,3,87,95,82,3,267
817,false,3,73,82,92,0,247
818,false,3,92,88,83,5,268
819,false,3,88,74,90,0,252
820,false,3,80,80,68,5,233
821,false,3,83,70,88,0,241
822,false,3,95,81,84,0,260
823,false,3,88,100,58,7,253
824,false,3,82,92,84,0,258
825,false,3,90,76,58,3,227
826,false,3,77,72,94,3,246
827,false,3,95,66,60,5,226
828,false,3,96,67,59,5,227
829,false,3,70,84,74,10,238
830,false,3,84,67,69,0,220
831,false,3,79,94,65,0,238
832,false,3,82,68,77,7,234
833,false,3,90,66,75,3,234
834,false,3,70,77,58,0,205
835,false,3,79,76,87,0,242
836,false,3,80,86,76,0,242
837,false,3,70,74,80,7,231
838,false,3,95,72,83,0,250
839,false,3,96,65,62,3,226
840,false,3,71,65,87,5,228
841,false,3,93,94,93,7,287
842,false,3,72,67,77,10,226
843,false,3,86,98,88,0,272
844,false,3,94,69,66,5,234
845,false,3,75,76,84,0,235
846,false,3,78,72,59,0,209
847,false,3,94,86,57,10,247
848,false,3,97,93,67,0,257
849,false,3,80,86,60,0,226
850,false,3,74,81,95,3,253
851,false,3,90,94,62,3,249
852,false,3,97,77,67,7,248
853,false,3,95,74,90,3,262
854,false,3,92,68,90,7,257
855,false,3,85,94,56,3,238
856,false,3,80,75,58,7,220
857,false,3,84,70,86,0,240
858,false,3,96,89,69,3,257
859,false,3,95,90,92,5,282
860,false,3,73,77,62,0,212
861,false,3,95,99,79,5,278
862,false,3,82,81,70,0,233
863,false,3,70,85,86,0,241
864,false,3,80,88,69,0,237
865,false,3,97,69,80,10,256
866,false,3,96,72,94,0,262
867,false,3,94,90,60,0,244
868,false,3,91,93,75,3,262
869,false,3,95,93,89,7,284
870,false,3,75,99,60,0,234
