id_applic,consent,priorit,physics_it_socre,math_score,russian_score,achivments_score,total_score
111,false,1,80,85,94,0,259
112,true,1,81,84,92,3,260
113,true,1,79,96,91,0,266
114,false,1,86,86,62,3,237
115,false,1,90,66,93,0,249
116,true,1,97,79,58,0,234
117,false,1,75,89,64,0,228
118,true,1,61,72,67,0,200
119,false,1,86,91,68,3,248
120,true,1,68,95,58,3,224
121,true,1,84,95,88,0,267
122,false,1,94,99,76,0,269
123,true,1,90,81,94,0,265
124,false,1,74,100,74,7,255
125,true,1,91,83,68,0,242
126,true,1,67,82,73,3,225
127,true,1,69,90,77,0,236
128,false,1,88,70,77,3,238
129,true,1,94,78,67,0,239
130,true,1,66,82,63,3,214
131,true,1,93,80,58,0,231
132,true,1,81,71,81,5,238
133,true,1,95,73,55,10,233
134,true,1,72,95,85,5,257
135,true,1,65,83,58,3,209
136,true,1,86,67,66,7,226
137,false,1,91,67,80,0,238
138,false,1,60,83,57,0,200
139,true,1,89,86,73,10,258
140,true,1,92,96,63,0,251
141,false,1,70,72,76,5,223
142,true,1,81,76,55,5,217
143,false,1,99,77,66,7,249
144,false,1,80,92,87,0,259
145,true,1,90,76,63,0,229
146,true,1,75,81,79,0,235
147,true,1,97,86,74,5,262
148,true,1,63,88,70,3,224
149,false,1,92,75,80,7,254
150,true,1,100,84,62,7,253
151,true,1,68,79,69,0,216
152,false,1,95,88,81,7,271
153,true,1,98,78,70,7,253
154,true,1,83,93,88,0,264
155,true,1,92,68,90,0,250
156,false,1,93,75,75,0,243
157,true,1,92,96,60,0,248
158,true,1,86,73,87,0,246
159,false,1,61,94,74,0,229
160,true,1,64,78,92,0,234
161,true,1,63,69,89,7,228
162,false,1,78,95,57,0,230
163,false,1,84,91,78,0,253
164,false,1,65,89,79,3,236
165,false,1,82,99,63,0,244
166,true,1,68,90,88,5,251
167,false,1,79,65,56,0,200
168,true,1,84,92,89,5,270
169,false,1,77,87,64,0,228
170,false,1,86,72,57,3,218
171,true,1,73,66,70,0,209
172,true,1,63,93,93,0,249
173,false,1,94,93,69,0,256
174,true,1,92,68,63,10,233
175,false,1,98,85,91,5,279
176,true,1,69,80,74,10,233
177,false,1,77,91,74,0,242
178,true,1,87,76,95,3,261
179,true,1,93,87,79,0,259
180,true,1,84,74,74,0,232
181,true,1,79,80,69,7,235
182,true,1,95,94,58,0,247
183,true,1,84,98,63,0,245
184,false,1,83,70,83,0,236
185,false,1,77,77,58,0,212
186,true,1,72,67,59,5,203
187,false,1,90,100,68,0,258
188,false,1,73,84,55,7,219
189,false,1,75,72,85,3,235
190,true,1,95,90,70,0,255
261,true,1,82,94,89,0,265
262,false,1,66,96,84,5,251
263,true,1,83,85,68,0,236
264,false,1,61,79,64,0,204
265,true,1,69,91,73,0,233
266,false,1,95,80,86,3,264
267,false,1,91,81,86,0,258
268,true,1,68,87,65,5,225
269,false,1,93,99,58,0,250
270,false,1,86,68,55,0,209
271,true,1,60,69,64,0,193
272,false,1,100,68,94,3,265
273,true,1,61,95,86,0,242
274,true,1,93,65,56,5,219
275,false,1,92,83,56,5,236
276,true,1,66,76,61,3,206
277,true,1,82,98,71,0,251
278,false,1,89,88,80,3,260
279,false,1,65,79,74,3,221
280,true,1,85,67,60,0,212
281,true,1,60,68,95,5,228
282,false,1,96,92,76,10,274
283,false,1,74,98,57,0,229
284,false,1,62,95,72,7,236
285,true,1,96,82,89,3,270
286,false,1,73,85,56,3,217
287,true,1,79,90,59,0,228
288,false,1,81,89,89,0,259
289,true,1,82,70,87,0,239
290,false,1,98,69,76,5,248
291,false,1,61,90,75,3,229
292,false,1,74,93,86,0,253
293,true,1,97,92,66,3,258
294,true,1,64,83,70,0,217
295,true,1,80,74,79,0,233
296,true,1,83,84,83,5,255
297,true,1,87,70,66,0,223
298,true,1,61,91,61,0,213
299,true,1,60,85,79,0,224
300,true,1,75,70,90,3,238
301,true,1,68,89,65,0,222
302,true,1,70,74,59,0,203
303,true,1,83,95,59,0,237
304,true,1,99,96,93,0,288
305,false,1,85,84,55,0,224
306,false,1,81,86,83,0,250
307,false,1,80,73,74,3,230
308,false,1,71,95,75,10,251
309,false,1,91,83,95,10,279
310,true,1,77,85,79,5,246
311,true,1,72,72,91,3,238
312,true,1,89,100,56,7,252
313,true,1,86,83,59,3,231
314,false,1,76,84,70,3,233
315,true,1,88,89,59,10,246
316,false,1,92,90,89,7,278
317,true,1,62,91,89,5,247
318,true,1,100,99,93,7,299
319,true,1,70,80,77,3,230
320,true,1,87,90,76,0,253
321,false,1,93,79,87,3,262
322,false,1,83,79,83,0,245
323,true,1,82,97,64,10,253
324,false,1,65,83,81,0,229
325,false,1,79,74,77,0,230
326,true,1,82,98,85,0,265
327,false,1,64,93,75,0,232
328,false,1,81,72,56,3,212
329,true,1,93,75,70,0,238
330,true,1,89,100,82,0,271
331,true,1,100,76,66,3,245
332,true,1,97,77,83,0,257
333,false,1,77,78,68,5,228
334,true,1,66,69,91,5,231
335,true,1,72,88,75,0,235
336,true,1,100,96,88,0,284
337,false,1,67,90,92,0,249
338,false,1,99,76,74,3,252
339,true,1,75,85,62,0,222
340,true,1,84,74,87,0,245
341,true,1,71,89,82,0,242
342,true,1,70,76,90,0,236
343,true,1,99,85,83,0,267
344,true,1,68,65,86,0,219
345,true,1,91,100,87,0,278
346,true,1,70,93,86,0,249
347,true,1,62,79,73,0,214
348,false,1,96,75,84,5,260
349,true,1,67,100,87,3,257
350,true,1,94,99,78,5,276
351,true,1,73,93,89,10,265
352,true,1,62,80,74,0,216
353,true,1,67,70,83,5,225
354,false,1,100,87,94,0,281
355,true,1,63,78,68,3,212
356,true,1,80,99,65,10,254
357,false,1,66,82,87,0,235
358,true,1,77,91,58,7,233
359,false,1,69,73,70,5,217
360,true,1,69,90,86,3,248
361,false,1,88,91,79,0,258
362,false,1,92,70,80,5,247
363,true,1,91,88,84,0,263
364,true,1,100,70,84,3,257
365,true,1,85,69,89,0,243
366,true,1,77,78,86,0,241
367,true,1,68,100,91,3,262
368,false,1,62,86,58,0,206
369,true,1,67,94,56,7,224
370,false,1,87,94,55,0,236
371,false,1,70,73,74,7,224
372,false,1,76,70,78,0,224
373,false,1,85,75,58,3,221
374,true,1,65,79,82,5,231
375,true,1,68,95,59,3,225
376,false,1,60,93,55,3,211
377,true,1,90,92,63,0,245
378,true,1,80,71,61,0,212
379,true,1,69,89,63,0,221
380,false,1,82,75,83,5,245
381,false,1,99,74,81,3,257
382,true,1,68,70,61,5,204
383,true,1,87,89,77,0,253
384,false,1,75,82,60,3,220
385,false,1,79,83,56,0,218
386,false,1,78,77,80,3,238
387,true,1,84,80,86,0,250
388,false,1,60,69,88,10,227
389,true,1,96,73,79,0,248
390,true,1,64,76,85,0,225
391,false,1,62,81,68,7,218
392,true,1,78,90,87,3,258
393,true,1,85,91,82,0,258
394,true,1,65,74,72,0,211
395,true,1,94,78,64,0,236
396,false,1,87,69,74,5,235
397,true,1,65,68,70,7,210
398,false,1,71,68,74,0,213
399,true,1,91,65,65,10,231
400,false,1,83,81,65,0,229
401,true,1,61,82,62,0,205
402,true,1,76,98,59,5,238
403,true,1,89,69,86,3,247
404,true,1,70,75,78,0,223
405,false,1,92,72,69,0,233
406,true,1,62,65,70,0,197
407,false,1,62,74,66,3,205
408,false,1,80,91,69,0,240
409,true,1,64,85,72,3,224
410,false,1,74,68,66,5,213
411,false,1,89,90,59,7,245
412,true,1,65,84,75,3,227
413,false,1,96,77,73,5,251
414,true,1,83,80,84,3,250
415,false,1,75,77,89,0,241
416,false,1,94,66,69,0,229
417,true,1,60,65,76,5,206
418,true,1,73,84,61,3,221
419,true,1,69,96,58,5,228
420,true,1,86,79,88,5,258
421,false,1,66,70,92,3,231
422,true,1,97,90,59,3,249
423,true,1,78,73,70,0,221
424,true,1,80,90,75,0,245
425,true,1,97,77,63,0,237
426,true,1,80,93,84,0,257
427,false,1,79,78,83,0,240
428,false,1,79,70,65,5,219
429,false,1,80,67,68,0,215
430,true,1,92,87,80,0,259
431,true,1,85,76,56,7,224
432,false,1,66,100,70,0,236
433,false,1,60,73,62,0,195
434,true,1,72,79,63,5,219
435,false,1,97,70,92,0,259
436,true,1,72,66,59,7,204
437,false,1,81,73,60,0,214
438,false,1,96,68,65,0,229
439,true,1,84,96,56,3,239
440,false,1,77,78,66,0,221
441,false,1,99,67,94,3,263
442,true,1,95,96,81,0,272
443,false,1,86,89,63,0,238
444,true,1,100,98,70,10,278
445,false,1,82,66,79,0,227
446,true,1,92,87,91,0,270
447,false,1,98,66,75,0,239
448,false,1,90,82,58,3,233
449,true,1,66,79,65,0,210
450,false,1,74,99,58,3,234
451,true,1,71,89,77,0,237
452,true,1,61,87,92,5,245
453,false,1,72,74,91,5,242
454,true,1,79,96,89,0,264
455,true,1,98,68,69,0,235
456,true,1,99,65,76,0,240
457,true,1,63,76,75,0,214
458,false,1,93,74,62,7,236
459,true,1,97,88,80,0,265
460,false,1,87,73,65,5,230
461,false,1,95,85,66,3,249
462,true,1,97,87,69,5,258
463,false,1,71,83,63,5,222
464,true,1,62,90,91,0,243
465,true,1,96,79,95,0,270
466,true,1,75,86,59,0,220
467,true,1,81,70,95,0,246
468,true,1,82,80,59,0,221
469,true,1,84,65,58,0,207
470,true,1,91,75,81,7,254
471,true,1,90,89,61,5,245
472,false,1,88,79,65,0,232
473,true,1,80,83,56,0,219
474,true,1,84,86,65,0,235
475,false,1,98,70,76,10,254
476,true,1,70,66,82,3,221
477,true,1,81,68,61,0,210
478,true,1,76,100,89,3,268
479,false,1,85,71,58,3,217
480,true,1,83,74,58,0,215
481,true,1,66,95,67,0,228
482,true,1,90,83,60,5,238
483,true,1,91,90,85,7,273
484,true,1,71,99,79,0,249
485,true,1,62,76,83,0,221
486,false,1,96,79,72,0,247
487,true,1,82,71,60,5,218
488,false,1,63,79,90,5,237
489,true,1,90,91,89,3,273
490,false,1,85,84,60,7,236
491,false,1,93,97,91,5,286
492,false,1,88,74,62,0,224
493,true,1,68,78,67,0,213
494,true,1,100,92,67,0,259
495,true,1,65,85,59,0,209
496,false,1,93,85,72,0,250
497,true,1,67,98,81,0,246
498,false,1,96,71,61,5,233
499,false,1,86,99,77,0,262
500,true,1,71,95,57,0,223
501,true,1,85,90,57,7,239
502,false,1,90,80,58,7,235
503,false,1,79,66,76,0,221
504,false,1,68,71,69,0,208
505,true,1,86,85,72,3,246
506,false,1,86,93,68,5,252
507,true,1,92,88,58,5,243
508,true,1,68,97,80,5,250
509,true,1,72,66,66,7,211
510,false,1,62,68,70,0,200
511,true,1,83,77,72,5,237
512,true,1,75,72,56,0,203
513,true,1,97,76,85,3,261
514,true,1,78,81,60,0,219
515,true,1,74,78,69,3,224
516,false,1,61,91,87,7,246
517,false,1,68,65,85,3,221
518,false,1,76,65,69,3,213
519,true,1,84,82,82,7,255
520,false,1,79,78,84,3,244
521,false,1,66,90,92,0,248
522,true,1,98,88,90,3,279
523,true,1,64,71,85,0,220
524,false,1,76,85,72,3,236
525,true,1,69,84,67,3,223
526,false,1,85,68,93,3,249
527,true,1,78,66,86,0,230
528,true,1,97,89,57,5,248
529,false,1,74,77,76,3,230
530,true,1,92,95,77,0,264
531,true,1,78,100,66,0,244
532,false,1,71,81,90,7,249
533,false,1,82,70,69,0,221
534,true,1,83,91,76,0,250
535,true,1,63,72,85,7,227
536,false,1,72,69,85,3,229
537,false,1,79,89,88,0,256
538,false,1,72,74,63,0,209
539,true,1,80,94,64,7,245
540,true,1,81,70,86,3,240
541,false,1,88,68,55,0,211
542,false,1,70,75,91,0,236
543,true,1,99,70,63,0,232
544,true,1,84,92,85,0,261
545,true,1,80,88,55,5,228
546,true,1,100,66,55,5,226
547,true,1,68,87,74,0,229
548,true,1,64,84,65,5,218
549,true,1,93,83,84,3,263
550,true,1,91,73,76,0,240
551,false,1,74,90,56,0,220
552,true,1,97,78,56,3,234
553,true,1,100,67,79,0,246
554,false,1,63,68,93,3,227
555,true,1,67,66,58,0,191
556,true,1,90,100,71,5,266
557,false,1,86,65,74,3,228
558,true,1,98,82,94,5,279
559,true,1,99,71,87,0,257
560,false,1,72,71,86,3,232
561,true,1,82,98,67,5,252
562,false,1,91,67,90,7,255
563,false,1,75,95,76,0,246
564,true,1,91,72,91,0,254
565,false,1,66,97,59,7,229
566,true,1,76,94,73,0,243
567,false,1,78,76,57,0,211
568,false,1,66,92,62,7,227
569,false,1,70,65,63,0,198
570,true,1,83,82,60,5,230
571,true,1,89,90,80,0,259
572,false,1,70,95,81,0,246
573,true,1,66,68,65,0,199
574,true,1,99,93,66,0,258
575,true,1,90,66,63,7,226
576,false,1,62,91,83,0,236
577,true,1,96,65,88,5,254
578,false,1,93,86,88,3,270
579,false,1,90,92,70,0,252
580,false,1,95,89,64,7,255
581,false,1,92,65,65,5,227
582,true,1,91,75,59,0,225
583,false,1,92,82,58,0,232
584,false,1,65,90,70,0,225
585,true,1,91,93,60,0,244
586,true,1,66,96,56,0,218
587,false,1,65,100,55,5,225
588,false,1,95,84,87,0,266
589,false,1,63,86,78,5,232
590,false,1,99,86,90,3,278
