id_applic,consent,priorit,physics_it_socre,math_score,russian_score,achivments_score,total_score
84,false,4,87,94,64,0,245
85,false,4,86,96,76,3,261
86,false,4,93,86,61,0,240
87,false,4,89,82,73,0,244
88,false,4,71,97,86,5,259
89,false,4,82,78,72,10,242
90,false,4,79,82,87,3,251
91,false,4,76,65,93,3,237
92,false,4,99,80,79,0,258
93,false,4,96,93,56,0,245
94,false,4,94,93,83,0,270
95,false,4,72,94,87,0,253
96,false,4,86,71,79,3,239
97,false,4,98,78,93,3,272
98,false,4,81,93,87,0,261
99,false,4,71,94,65,0,230
100,false,4,86,75,57,7,225
101,false,4,73,76,73,5,227
102,false,4,73,92,55,5,225
103,false,4,94,84,89,0,267
104,false,4,73,90,88,3,254
105,false,4,95,99,86,0,280
106,false,4,83,83,91,0,257
107,false,4,96,81,86,0,263
108,false,4,77,67,91,7,242
109,false,4,73,67,93,0,233
110,false,4,95,85,67,7,254
111,false,4,83,86,73,7,249
112,false,4,73,67,80,0,220
113,false,4,98,76,87,7,268
114,false,4,84,91,86,7,268
115,false,4,99,96,66,3,264
116,false,4,84,81,56,3,224
117,false,4,89,70,90,3,252
118,false,4,98,70,78,0,246
119,false,4,91,80,88,0,259
120,false,4,99,71,74,0,244
121,false,4,87,83,79,0,249
122,false,4,74,91,60,0,225
123,false,4,92,92,82,10,276
124,false,4,91,85,78,0,254
125,false,4,84,81,79,0,244
126,false,4,96,67,77,0,240
127,false,4,76,94,63,0,233
128,false,4,87,95,74,0,256
129,false,4,96,65,85,0,246
130,false,4,75,84,82,0,241
131,false,4,90,97,65,3,255
132,false,4,79,99,90,5,273
133,false,4,98,85,66,0,249
134,false,4,72,69,70,0,211
135,false,4,86,92,85,7,270
136,false,4,72,87,78,0,237
137,false,4,88,94,77,0,259
138,false,4,77,83,57,3,220
139,false,4,98,95,90,0,283
140,false,4,77,84,78,3,242
141,false,4,75,100,75,3,253
142,false,4,90,89,71,0,250
143,false,4,77,97,81,0,255
144,false,4,78,94,91,0,263
145,false,4,78,86,79,0,243
146,false,4,88,84,73,7,252
147,false,4,75,69,84,0,228
148,false,4,97,98,58,0,253
149,false,4,85,96,63,3,247
150,false,4,91,76,68,0,235
151,false,4,89,86,79,7,261
152,false,4,97,85,85,3,270
153,false,4,93,70,68,0,231
154,false,4,95,74,58,0,227
155,false,4,82,78,67,5,232
156,false,4,75,90,57,7,229
157,false,4,78,82,77,5,242
158,false,4,96,80,95,5,276
159,false,4,94,100,56,0,250
160,false,4,87,67,95,3,252
161,false,4,80,92,93,0,265
162,false,4,74,100,83,0,257
163,false,4,80,83,74,3,240
164,false,4,92,77,58,10,237
165,false,4,70,73,66,0,209
166,false,4,84,93,58,3,238
167,false,4,86,76,59,0,221
168,false,4,80,95,85,0,260
169,false,4,84,88,95,0,267
170,false,4,99,81,60,0,240
171,false,4,86,99,55,0,240
172,false,4,86,92,73,7,258
173,false,4,97,88,94,0,279
174,false,4,77,72,58,3,210
175,false,4,82,93,61,0,236
176,false,4,70,90,94,5,259
177,false,4,95,68,57,0,220
178,false,4,70,92,73,3,238
179,false,4,98,94,91,5,288
180,false,4,88,69,73,0,230
181,false,4,70,70,91,5,236
182,false,4,76,79,88,0,243
183,false,4,91,87,85,0,263
184,false,4,71,81,85,7,244
185,false,4,70,93,58,0,221
186,false,4,84,87,64,5,240
187,false,4,93,85,69,5,252
188,false,4,84,72,58,5,219
189,false,4,96,68,67,3,234
190,false,4,93,100,62,0,255
191,false,4,78,70,88,0,236
192,false,4,74,84,66,0,224
193,false,4,81,92,56,10,239
194,false,4,79,91,65,5,240
195,false,4,95,85,73,3,256
196,false,4,96,83,88,0,267
197,false,4,75,80,73,5,233
198,false,4,76,74,72,0,222
199,false,4,75,66,87,5,233
200,false,4,91,90,70,0,251
201,false,4,70,75,92,0,237
202,false,4,72,83,56,5,216
203,false,4,92,86,63,5,246
204,false,4,71,68,68,10,217
205,false,4,90,68,80,10,248
206,false,4,85,81,61,5,232
207,false,4,87,77,76,0,240
208,false,4,94,83,76,3,256
209,false,4,86,75,79,0,240
210,false,4,72,66,73,0,211
211,false,4,88,93,74,0,255
212,false,4,81,92,67,7,247
213,false,4,79,70,60,5,214
214,false,4,96,68,88,0,252
215,false,4,89,87,68,7,251
216,false,4,80,100,92,0,272
217,false,4,92,94,93,0,279
218,false,4,74,85,69,0,228
219,false,4,84,79,67,3,233
220,false,4,96,76,76,0,248
221,false,4,82,74,82,0,238
222,false,4,79,75,80,7,241
223,false,4,96,72,64,0,232
224,false,4,92,81,91,3,267
225,false,4,90,92,74,0,256
226,false,4,96,77,63,0,236
227,false,4,71,95,59,3,228
228,false,4,81,87,79,3,250
229,false,4,94,99,73,3,269
230,false,4,89,72,77,0,238
231,false,4,74,69,92,3,238
232,false,4,78,76,59,0,213
233,false,4,92,82,84,5,263
234,false,4,72,94,70,7,243
235,false,4,90,68,87,3,248
236,false,4,99,99,69,0,267
237,false,4,79,100,87,0,266
238,false,4,95,83,75,0,253
239,false,4,70,90,87,0,247
240,false,4,76,68,90,3,237
241,false,4,71,95,55,5,226
242,false,4,76,99,76,0,251
243,false,4,81,87,84,0,252
244,false,4,81,90,94,0,265
245,false,4,74,90,89,0,253
246,false,4,84,83,78,0,245
247,false,4,75,68,64,0,207
248,false,4,87,90,72,0,249
249,false,4,83,79,65,3,230
250,false,4,97,95,94,5,291
251,false,4,86,99,78,0,263
252,false,4,90,96,59,0,245
253,false,4,82,67,62,3,214
254,false,4,96,83,69,0,248
255,false,4,99,71,60,0,230
256,false,4,76,84,83,0,243
257,false,4,82,83,56,0,221
258,false,4,94,96,70,5,265
259,false,4,80,99,78,0,257
260,false,4,84,84,78,5,251
261,false,4,82,88,65,0,235
262,false,4,71,75,66,0,212
263,false,4,96,76,86,0,258
264,false,4,92,74,64,0,230
265,false,4,95,77,71,0,243
266,false,4,95,74,82,0,251
267,false,4,85,89,57,0,231
268,false,4,88,86,61,10,245
269,false,4,94,75,60,0,229
270,false,4,80,79,62,0,221
271,false,4,73,72,79,0,224
272,false,4,76,67,88,0,231
273,false,4,84,75,68,10,237
274,false,4,78,91,74,5,248
275,false,4,70,70,66,5,211
276,false,4,91,73,69,0,233
277,false,4,96,72,86,0,254
278,false,4,85,97,55,0,237
279,false,4,89,80,62,0,231
280,false,4,70,95,79,0,244
281,false,4,94,66,74,5,239
282,false,4,92,98,78,0,268
283,false,4,73,70,71,10,224
284,false,4,79,95,56,0,230
285,false,4,88,71,83,3,245
286,false,4,76,77,63,5,221
287,false,4,76,68,94,3,241
288,false,4,99,100,60,5,264
289,false,4,99,88,79,0,266
290,false,4,85,88,92,0,265
291,false,4,99,69,66,3,237
292,false,4,97,97,92,0,286
293,false,4,88,86,82,5,261
294,false,4,85,90,73,5,253
295,false,4,84,81,93,0,258
296,false,4,96,75,70,0,241
297,false,4,85,66,60,3,214
298,false,4,94,81,69,0,244
299,false,4,87,65,72,3,227
300,false,4,94,74,93,5,266
301,false,4,86,74,64,5,229
302,false,4,95,85,60,0,240
303,false,4,81,81,65,0,227
304,false,4,75,77,59,0,211
305,false,4,71,66,92,0,229
306,false,4,99,89,91,7,286
307,false,4,87,90,95,3,275
308,false,4,70,94,56,7,227
309,false,4,88,76,76,3,243
310,false,4,78,76,61,3,218
311,false,4,75,70,73,0,218
312,false,4,92,97,81,0,270
313,false,4,76,89,89,0,254
314,false,4,72,77,70,3,222
315,false,4,95,77,70,3,245
316,false,4,82,84,79,0,245
317,false,4,98,77,86,0,261
318,false,4,97,100,65,0,262
319,false,4,81,72,75,3,231
320,false,4,70,87,65,5,227
321,false,4,71,98,81,0,250
322,false,4,100,84,74,5,263
323,false,4,89,83,93,10,275
324,false,4,71,90,92,3,256
325,false,4,75,75,85,0,235
326,false,4,100,98,59,0,257
327,false,4,80,82,78,0,240
328,false,4,91,88,85,0,264
329,false,4,96,100,56,0,252
330,false,4,78,97,57,0,232
331,false,4,86,82,64,0,232
332,false,4,88,85,89,3,265
333,false,4,79,73,64,7,223
334,false,4,87,93,68,0,248
335,false,4,72,91,56,7,226
336,false,4,100,84,77,0,261
337,false,4,99,87,71,3,260
338,false,4,93,95,94,0,282
339,false,4,97,69,91,0,257
340,false,4,94,76,61,3,234
341,false,4,94,95,88,3,280
342,false,4,92,65,64,0,221
343,false,4,80,96,80,0,256
344,false,4,97,85,67,3,252
345,false,4,76,77,71,0,224
346,false,4,75,97,90,0,262
347,false,4,70,72,77,5,224
348,false,4,97,87,58,0,242
349,false,4,84,68,86,0,238
350,false,4,71,73,89,3,236
351,false,4,81,96,70,3,250
352,false,4,99,74,88,0,261
353,false,4,83,98,88,3,272
354,false,4,88,77,55,5,225
355,false,4,93,95,60,5,253
356,false,4,71,96,93,0,260
357,false,4,96,77,82,0,255
358,false,4,92,79,76,3,250
359,false,4,91,83,71,0,245
360,false,4,89,74,76,3,242
361,false,4,74,71,92,0,237
362,false,4,91,74,89,7,261
363,false,4,100,67,66,0,233
364,false,4,83,81,58,5,227
365,false,4,77,93,88,0,258
366,false,4,76,79,94,5,254
367,false,4,93,100,86,0,279
368,false,4,75,94,61,0,230
369,false,4,71,73,65,0,209
370,false,4,93,88,56,3,240
371,false,4,74,95,58,7,234
372,false,4,98,67,85,5,255
373,false,4,86,76,94,0,256
374,false,4,100,70,65,5,240
375,false,4,100,90,56,7,253
376,false,4,95,67,62,3,227
377,false,4,97,75,81,0,253
378,false,4,82,69,78,3,232
379,false,4,78,84,68,7,237
380,false,4,80,72,68,3,223
381,false,4,74,87,93,5,259
382,false,4,87,81,79,0,247
383,false,4,86,74,82,3,245
384,false,4,96,78,83,0,257
385,false,4,70,70,72,0,212
386,false,4,73,84,86,0,243
387,false,4,77,71,84,0,232
388,false,4,94,74,74,10,252
389,false,4,82,77,84,3,246
390,false,4,72,69,67,0,208
391,false,4,71,87,82,0,240
392,false,4,82,70,86,0,238
393,false,4,84,84,59,0,227
394,false,4,73,73,69,0,215
395,false,4,84,91,72,7,254
396,false,4,72,92,56,5,225
397,false,4,95,81,85,0,261
398,false,4,100,83,79,3,265
399,false,4,80,90,69,5,244
400,false,4,77,70,75,0,222
401,false,4,77,98,82,10,267
402,false,4,93,88,68,3,252
403,false,4,83,69,74,7,233
404,false,4,74,87,59,5,225
405,false,4,70,79,92,5,246
406,false,4,97,92,92,3,284
407,false,4,76,79,88,0,243
408,false,4,92,75,78,0,245
409,false,4,92,99,72,0,263
410,false,4,81,79,95,0,255
411,false,4,84,83,75,0,242
412,false,4,80,80,68,0,228
413,false,4,76,96,85,3,260
414,false,4,95,94,67,0,256
415,false,4,92,91,89,7,279
416,false,4,93,94,61,0,248
417,false,4,94,74,69,5,242
418,false,4,96,91,86,0,273
419,false,4,91,75,85,0,251
420,false,4,76,79,65,5,225
421,false,4,80,65,84,3,232
422,false,4,96,72,90,3,261
423,false,4,97,87,75,0,259
424,false,4,82,81,83,3,249
425,false,4,83,67,61,3,214
426,false,4,90,66,94,3,253
427,false,4,98,68,93,0,259
428,false,4,99,87,57,0,243
429,false,4,97,99,86,7,289
430,false,4,77,98,91,0,266
431,false,4,75,73,65,0,213
432,false,4,82,67,66,0,215
433,false,4,94,87,68,0,249
434,false,4,92,86,58,0,236
435,false,4,95,66,56,0,217
436,false,4,82,87,62,0,231
437,false,4,91,99,91,3,284
438,false,4,96,85,87,0,268
439,false,4,99,97,69,0,265
440,false,4,81,70,81,0,232
441,false,4,82,89,78,0,249
442,false,4,81,87,84,0,252
443,false,4,75,83,77,0,235
444,false,4,73,82,92,3,250
445,false,4,80,66,95,7,248
446,false,4,71,66,73,0,210
447,false,4,73,83,71,7,234
448,false,4,100,94,82,3,279
449,false,4,92,100,68,0,260
450,false,4,80,68,80,3,231
451,false,4,98,76,68,5,247
452,false,4,89,79,86,0,254
453,false,4,85,99,56,5,245
454,false,4,89,96,64,0,249
455,false,4,91,82,70,3,246
456,false,4,86,84,64,0,234
457,false,4,88,92,69,0,249
458,false,4,86,80,89,7,262
459,false,4,70,97,83,0,250
460,false,4,84,97,67,10,258
461,false,4,96,86,71,3,256
462,false,4,97,89,80,3,269
463,false,4,95,73,75,7,250
464,false,4,81,85,75,3,244
465,false,4,91,98,76,0,265
466,false,4,82,100,86,0,268
467,false,4,74,88,90,0,252
468,false,4,81,81,61,3,226
469,false,4,76,78,92,0,246
470,false,4,76,88,95,0,259
471,false,4,88,71,75,0,234
472,false,4,74,71,82,0,227
473,false,4,85,88,73,0,246
474,false,4,96,88,85,7,276
475,false,4,99,87,88,3,277
476,false,4,100,81,64,5,250
477,false,4,89,76,73,0,238
478,false,4,82,89,92,0,263
479,false,4,95,76,67,5,243
480,false,4,94,67,88,3,252
481,false,4,80,80,69,0,229
482,false,4,92,98,77,5,272
483,false,4,86,100,80,0,266
484,false,4,71,69,94,5,239
485,false,4,76,87,91,0,254
486,false,4,77,88,80,3,248
487,false,4,81,89,89,0,259
488,false,4,99,80,77,0,256
489,false,4,89,84,65,0,238
490,false,4,75,94,89,0,258
491,false,4,98,100,59,7,264
492,false,4,79,82,70,0,231
493,false,4,94,84,94,7,279
494,false,4,86,94,82,0,262
495,false,4,89,98,71,0,258
496,false,4,91,65,79,7,242
497,false,4,93,77,64,0,234
498,false,4,87,89,92,3,271
499,false,4,80,72,74,0,226
500,false,4,96,85,66,3,250
501,false,4,90,87,61,0,238
502,false,4,90,86,69,0,245
503,false,4,79,77,89,3,248
504,false,4,92,84,83,10,269
505,false,4,81,87,60,0,228
506,false,4,75,91,79,3,248
507,false,4,77,74,77,5,233
508,false,4,85,70,81,0,236
509,false,4,98,65,74,0,237
510,false,4,90,95,89,0,274
511,false,4,92,97,68,5,262
512,false,4,77,82,58,3,220
513,false,4,76,71,58,3,208
514,false,4,95,76,66,10,247
515,false,4,72,68,80,5,225
516,false,4,74,95,63,0,232
517,false,4,77,79,58,0,214
518,false,4,75,100,70,3,248
519,false,4,83,71,79,5,238
520,false,4,73,98,61,3,235
521,false,4,92,84,91,5,272
522,false,4,75,100,68,0,243
523,false,4,79,83,73,0,235
524,false,4,87,80,78,0,245
525,false,4,75,68,67,5,215
526,false,4,97,100,84,7,288
527,false,4,73,91,62,0,226
528,false,4,79,81,73,0,233
529,false,4,98,84,90,5,277
530,false,4,77,66,82,0,225
531,false,4,78,69,71,7,225
532,false,4,71,98,92,0,261
533,false,4,77,94,94,5,270
534,false,4,80,71,58,5,214
535,false,4,93,92,91,3,279
536,false,4,95,70,88,5,258
537,false,4,83,89,90,5,267
538,false,4,84,99,73,10,266
539,false,4,82,86,88,5,261
540,false,4,85,70,88,0,243
541,false,4,83,66,95,5,249
542,false,4,79,74,64,0,217
543,false,4,94,94,86,0,274
544,false,4,94,87,94,0,275
545,false,4,73,99,57,0,229
546,false,4,79,78,67,7,231
547,false,4,81,77,59,0,217
548,false,4,96,80,85,3,264
549,false,4,98,81,85,7,271
550,false,4,100,92,85,0,277
551,false,4,70,91,56,0,217
552,false,4,82,67,79,7,235
553,false,4,99,95,84,0,278
554,false,4,71,74,90,0,235
555,false,4,82,82,62,0,226
556,false,4,75,67,86,3,231
557,false,4,81,97,92,0,270
558,false,4,81,86,86,0,253
559,false,4,96,79,73,3,251
560,false,4,97,93,85,3,278
561,false,4,78,81,88,3,250
562,false,4,82,78,67,0,227
563,false,4,71,97,91,5,264
564,false,4,70,71,93,3,237
565,false,4,91,95,81,3,270
566,false,4,76,84,84,7,251
567,false,4,91,73,58,0,222
568,false,4,89,79,91,0,259
569,false,4,77,71,55,5,208
570,false,4,81,81,77,10,249
571,false,4,73,87,58,0,218
572,false,4,91,68,86,5,250
573,false,4,75,68,56,0,199
574,false,4,91,65,58,0,214
575,false,4,81,92,75,0,248
576,false,4,94,84,80,0,258
577,false,4,82,65,67,3,217
578,false,4,92,86,85,0,263
579,false,4,89,67,66,3,225
580,false,4,90,71,66,0,227
581,false,4,72,68,65,0,205
582,false,4,72,82,55,5,214
583,false,4,86,91,63,3,243
584,false,4,100,80,58,10,248
585,false,4,81,87,75,0,243
586,false,4,95,92,61,5,253
587,false,4,86,98,75,5,264
588,false,4,73,66,58,3,200
589,false,4,92,75,57,7,231
590,false,4,75,67,84,7,233
591,false,4,98,99,55,3,255
592,false,4,97,97,78,0,272
593,false,4,76,83,81,0,240
594,false,4,83,92,74,3,252
595,false,4,94,83,67,0,244
596,false,4,81,74,76,0,231
597,false,4,87,88,66,5,246
598,false,4,93,70,82,0,245
599,false,4,70,80,74,0,224
600,false,4,91,94,92,10,287
601,false,4,95,92,70,3,260
602,false,4,74,85,69,0,228
603,false,4,88,89,90,5,272
604,false,4,83,69,68,0,220
605,false,4,78,91,76,0,245
606,false,4,94,85,82,7,268
607,false,4,89,84,63,10,246
608,false,4,79,77,56,0,212
609,false,4,98,79,57,10,244
610,false,4,81,69,77,7,234
611,false,4,94,95,95,3,287
612,false,4,83,85,82,3,253
613,false,4,98,98,85,5,286
614,false,4,95,82,90,5,272
615,false,4,90,89,72,5,256
616,false,4,86,67,80,5,238
617,false,4,97,89,93,3,282
618,false,4,90,80,74,3,247
619,false,4,97,88,93,0,278
620,false,4,74,75,70,5,224
621,false,4,99,69,60,0,228
622,false,4,74,93,85,5,257
623,false,4,90,68,84,3,245
624,false,4,81,77,75,0,233
625,false,4,83,65,80,7,235
626,false,4,97,100,61,0,258
627,false,4,88,76,56,3,223
628,false,4,94,78,95,0,267
629,false,4,74,94,91,5,264
630,false,4,72,86,94,10,262
631,false,4,89,79,91,7,266
632,false,4,97,99,93,0,289
633,false,4,74,71,76,0,221
634,false,4,89,83,62,0,234
635,false,4,76,70,75,5,226
636,false,4,72,70,94,3,239
637,false,4,84,93,88,7,272
638,false,4,76,73,83,0,232
639,false,4,82,78,66,0,226
640,false,4,76,95,57,0,228
641,false,4,81,84,65,5,235
642,false,4,71,72,60,5,208
643,false,4,76,65,78,3,222
644,false,4,91,97,79,7,274
645,false,4,92,95,63,3,253
646,false,4,76,99,88,0,263
647,false,4,94,98,70,0,262
648,false,4,70,76,65,0,211
649,false,4,85,69,94,0,248
650,false,4,75,94,80,3,252
651,false,4,81,89,86,7,263
652,false,4,82,79,84,0,245
653,false,4,94,93,67,0,254
654,false,4,99,86,71,0,256
655,false,4,72,82,56,3,213
656,false,4,100,71,55,3,229
657,false,4,82,99,88,7,276
658,false,4,95,88,78,0,261
659,false,4,91,80,75,5,251
660,false,4,82,68,84,0,234
661,false,4,98,98,94,3,293
662,false,4,95,81,63,7,246
663,false,4,91,100,73,3,267
664,false,4,79,73,67,0,219
665,false,4,84,76,63,3,226
666,false,4,92,70,88,0,250
667,false,4,98,66,88,0,252
668,false,4,95,78,74,0,247
669,false,4,79,91,81,0,251
670,false,4,87,97,95,0,279
671,false,4,78,70,80,5,233
672,false,4,89,65,58,10,222
673,false,4,91,99,83,3,276
674,false,4,87,93,65,5,250
675,false,4,99,88,83,3,273
676,false,4,97,66,61,0,224
677,false,4,78,80,58,3,219
678,false,4,89,96,67,0,252
679,false,4,85,90,73,3,251
680,false,4,85,65,94,0,244
681,false,4,98,74,70,0,242
682,false,4,90,72,67,3,232
683,false,4,95,68,66,5,234
684,false,4,88,69,74,0,231
685,false,4,71,78,60,0,209
686,false,4,72,90,64,0,226
687,false,4,71,82,89,0,242
688,false,4,80,71,94,0,245
689,false,4,96,77,95,3,271
690,false,4,71,71,80,0,222
691,false,4,94,90,91,0,275
692,false,4,100,92,76,3,271
693,false,4,73,76,62,7,218
694,false,4,82,72,95,0,249
695,false,4,70,87,86,7,250
696,false,4,75,83,90,3,251
697,false,4,84,98,71,3,256
698,false,4,99,71,81,3,254
699,false,4,95,80,67,3,245
700,false,4,75,67,84,0,226
701,false,4,83,95,59,0,237
702,false,4,82,89,64,7,242
703,false,4,97,95,89,0,281
704,false,4,95,83,78,7,263
705,false,4,96,97,63,0,256
706,false,4,71,73,61,0,205
707,false,4,93,76,67,0,236
708,false,4,88,91,80,3,262
709,false,4,85,72,78,0,235
710,false,4,83,71,68,0,222
711,false,4,76,75,71,3,225
712,false,4,83,78,76,10,247
713,false,4,71,81,56,0,208
714,false,4,82,87,89,0,258
715,false,4,80,81,69,3,233
716,false,4,99,72,74,7,252
717,false,4,95,69,87,3,254
718,false,4,95,78,82,5,260
719,false,4,92,96,77,7,272
720,false,4,83,67,79,0,229
721,false,4,73,70,64,0,207
722,false,4,77,96,74,5,252
723,false,4,80,70,58,0,208
724,false,4,73,72,83,0,228
725,false,4,73,82,73,0,228
726,false,4,84,86,59,0,229
727,false,4,72,98,72,3,245
728,false,4,85,76,64,10,235
729,false,4,82,71,62,3,218
730,false,4,93,88,93,5,279
731,false,4,88,75,58,0,221
732,false,4,93,82,58,0,233
733,false,4,73,71,63,3,210
734,false,4,90,85,73,0,248
735,false,4,98,66,92,7,263
736,false,4,78,86,84,3,251
737,false,4,94,66,73,0,233
738,false,4,74,92,90,0,256
739,false,4,95,88,65,0,248
740,false,4,90,67,80,0,237
741,false,4,75,72,93,5,245
742,false,4,84,79,91,3,257
743,false,4,73,67,65,7,212
744,false,4,81,71,60,3,215
745,false,4,90,95,90,0,275
746,false,4,76,91,73,3,243
747,false,4,79,90,59,0,228
748,false,4,78,75,75,7,235
749,false,4,98,79,74,0,251
750,false,4,80,71,94,5,250
751,false,4,80,67,93,0,240
752,false,4,78,76,83,0,237
753,false,4,88,85,68,0,241
754,false,4,88,66,64,3,221
755,false,4,85,86,76,5,252
756,false,4,84,93,71,0,248
757,false,4,82,73,88,3,246
758,false,4,75,81,67,10,233
759,false,4,99,92,60,0,251
760,false,4,77,79,87,0,243
761,false,4,85,98,91,3,277
762,false,4,96,81,82,3,262
763,false,4,78,72,83,3,236
764,false,4,75,85,75,3,238
765,false,4,72,65,83,0,220
766,false,4,76,92,78,0,246
767,false,4,73,65,92,0,230
768,false,4,93,99,81,5,278
769,false,4,93,90,74,0,257
770,false,4,95,97,94,5,291
771,false,4,85,69,74,0,228
772,false,4,70,68,71,3,212
773,false,4,78,75,80,3,236
774,false,4,92,67,63,0,222
775,false,4,98,85,76,5,264
776,false,4,74,91,62,5,232
777,false,4,70,85,73,0,228
778,false,4,99,88,78,3,268
779,false,4,78,100,70,10,258
780,false,4,97,75,73,0,245
781,false,4,81,97,70,3,251
782,false,4,71,77,58,7,213
783,false,4,73,93,71,0,237
784,false,4,78,95,59,7,239
785,false,4,89,100,56,0,245
786,false,4,81,68,59,3,211
787,false,4,71,98,85,0,254
788,false,4,70,77,63,3,213
789,false,4,83,82,64,3,232
790,false,4,77,78,80,7,242
791,false,4,84,98,72,0,254
792,false,4,89,65,79,5,238
793,false,4,73,71,65,3,212
794,false,4,78,78,89,0,245
795,false,4,83,72,56,5,216
796,false,4,73,71,76,3,223
797,false,4,99,82,92,7,280
798,false,4,85,78,85,0,248
799,false,4,90,68,56,0,214
800,false,4,91,65,56,10,222
801,false,4,89,66,92,5,252
802,false,4,93,75,79,0,247
803,false,4,96,85,81,3,265
804,false,4,81,74,89,0,244
805,false,4,83,88,69,0,240
806,false,4,82,69,84,0,235
807,false,4,86,95,69,0,250
808,false,4,90,71,73,0,234
809,false,4,92,67,71,5,235
810,false,4,70,99,69,10,248
811,false,4,73,71,57,0,201
812,false,4,78,75,84,0,237
813,false,4,91,83,58,3,235
814,false,4,71,90,84,0,245
815,false,4,78,88,71,0,237
816,false,4,89,83,85,5,262
817,false,4,87,90,61,0,238
818,false,4,98,80,87,0,265
819,false,4,75,87,58,5,225
820,false,4,87,85,60,3,235
821,false,4,86,86,70,0,242
822,false,4,91,80,90,7,268
823,false,4,73,71,72,0,216
824,false,4,86,87,84,0,257
825,false,4,92,82,60,7,241
826,false,4,80,95,80,3,258
827,false,4,75,81,88,0,244
828,false,4,71,86,77,5,239
829,false,4,92,92,87,0,271
830,false,4,72,100,64,3,239
831,false,4,97,81,57,0,235
832,false,4,71,74,65,0,210
833,false,4,74,88,80,0,242
834,false,4,78,73,92,3,246
835,false,4,90,71,67,0,228
836,false,4,78,99,92,3,272
837,false,4,98,84,85,3,270
838,false,4,72,67,85,5,229
839,false,4,72,66,66,0,204
840,false,4,93,71,68,3,235
841,false,4,80,95,80,3,258
842,false,4,75,94,80,0,249
843,false,4,70,85,65,0,220
844,false,4,88,65,81,5,239
845,false,4,94,100,83,0,277
846,false,4,80,83,69,5,237
847,false,4,92,70,56,0,218
848,false,4,84,84,83,3,254
849,false,4,71,73,91,5,240
850,false,4,96,98,89,7,290
851,false,4,74,78,83,3,238
852,false,4,85,72,90,0,247
853,false,4,97,74,61,0,232
854,false,4,100,70,72,0,242
855,false,4,83,78,56,7,224
856,false,4,75,82,89,5,251
857,false,4,96,70,71,3,240
858,false,4,75,83,80,0,238
859,false,4,81,81,65,0,227
860,false,4,77,89,70,0,236
861,false,4,74,78,59,5,216
862,false,4,73,89,79,5,246
863,false,4,73,87,80,0,240
864,false,4,90,90,81,5,266
865,false,4,76,85,69,5,235
866,false,4,77,65,68,5,215
867,false,4,95,99,93,5,292
868,false,4,99,90,62,0,251
869,false,4,74,79,71,3,227
870,false,4,79,72,87,7,245
