id_applic,consent,priorit,physics_it_socre,math_score,russian_score,achivments_score,total_score
177,false,4,86,96,75,7,264
178,false,4,76,99,87,3,265
179,true,4,71,67,70,0,208
180,true,4,89,78,63,3,233
181,true,4,93,82,63,3,241
182,true,4,82,81,71,3,237
183,true,4,100,94,60,0,254
184,false,4,76,74,89,0,239
185,false,4,88,77,78,3,246
186,false,4,96,75,81,0,252
187,true,4,70,92,79,10,251
188,true,4,87,82,62,0,231
189,false,4,90,69,76,0,235
190,true,4,97,82,64,5,248
191,true,4,77,71,79,0,227
192,true,4,86,72,66,5,229
193,true,4,86,96,61,0,243
194,false,4,78,83,90,3,254
195,true,4,100,75,75,5,255
196,true,4,89,99,90,7,285
197,false,4,70,73,71,3,217
198,true,4,82,73,64,3,222
199,false,4,91,88,70,3,252
200,true,4,81,76,83,5,245
201,false,4,86,82,82,7,257
202,false,4,90,79,74,7,250
203,true,4,97,91,75,0,263
204,true,4,75,80,60,3,218
205,false,4,99,83,90,0,272
206,true,4,99,92,87,5,283
207,true,4,92,97,89,0,278
208,true,4,92,77,55,0,224
209,false,4,93,87,70,3,253
210,false,4,71,98,93,3,265
211,false,4,75,98,69,0,242
212,true,4,100,97,77,0,274
213,false,4,73,75,78,0,226
214,true,4,79,99,62,0,240
215,true,4,93,78,55,3,229
216,false,4,96,84,87,7,274
217,true,4,81,96,58,0,235
218,false,4,73,84,77,0,234
219,true,4,81,76,80,0,237
220,true,4,86,77,60,3,226
221,false,4,70,72,86,0,228
222,true,4,82,79,85,0,246
223,false,4,95,76,89,0,260
224,true,4,74,93,65,0,232
225,true,4,73,87,67,0,227
226,true,4,93,90,81,0,264
227,true,4,100,77,85,3,265
228,false,4,87,91,86,0,264
229,false,4,94,73,75,5,247
230,true,4,74,97,79,0,250
231,true,4,74,66,63,0,203
232,true,4,91,80,58,5,234
233,true,4,85,65,82,0,232
234,true,4,89,92,70,0,251
235,true,4,94,80,72,0,246
236,false,4,76,80,82,0,238
237,false,4,89,71,87,0,247
238,true,4,73,74,69,0,216
239,true,4,83,77,64,0,224
240,false,4,83,68,79,3,233
241,true,4,80,79,69,0,228
242,true,4,79,92,58,0,229
243,true,4,77,87,81,0,245
244,true,4,71,67,55,3,196
245,true,4,78,83,85,7,253
246,true,4,100,76,71,0,247
247,true,4,91,72,61,0,224
248,true,4,81,73,76,5,235
249,true,4,81,98,93,0,272
250,false,4,98,89,60,0,247
251,false,4,88,72,57,10,227
252,true,4,92,77,67,0,236
253,true,4,80,99,94,0,273
254,true,4,93,77,89,0,259
255,false,4,92,91,90,0,273
256,false,4,98,100,77,0,275
257,true,4,72,72,82,0,226
258,false,4,75,97,56,3,231
259,true,4,71,73,73,10,227
260,false,4,85,77,80,3,245
261,true,4,84,69,65,5,223
262,true,4,89,89,80,0,258
263,true,4,76,75,91,3,245
264,true,4,86,97,84,5,272
265,true,4,79,84,69,5,237
266,true,4,71,75,69,3,218
267,false,4,99,74,72,0,245
268,true,4,96,68,70,0,234
269,true,4,89,87,95,10,281
270,false,4,93,100,71,0,264
271,true,4,71,83,75,3,232
272,true,4,93,87,69,10,259
273,false,4,91,66,89,10,256
274,false,4,100,71,79,3,253
275,true,4,96,100,68,0,264
276,false,4,90,78,92,5,265
277,true,4,77,74,83,5,239
278,true,4,72,74,85,0,231
279,false,4,88,76,67,0,231
280,true,4,79,83,56,0,218
281,true,4,76,90,93,0,259
282,true,4,99,80,84,3,266
283,true,4,93,98,63,5,259
284,false,4,82,71,79,0,232
285,true,4,77,67,63,5,212
286,true,4,100,65,55,5,225
287,false,4,76,86,60,0,222
288,true,4,79,93,65,0,237
289,true,4,92,68,89,0,249
290,true,4,73,66,57,3,199
291,true,4,70,91,64,7,232
292,true,4,74,92,79,0,245
293,true,4,85,89,62,0,236
294,true,4,81,71,73,0,225
295,true,4,98,88,60,0,246
296,false,4,80,92,88,3,263
297,true,4,89,74,74,5,242
298,true,4,99,71,72,0,242
299,false,4,95,81,59,0,235
300,true,4,80,74,64,0,218
301,false,4,73,95,59,3,230
302,true,4,72,82,64,0,218
303,true,4,80,89,77,0,246
304,true,4,95,91,93,3,282
305,true,4,83,80,79,3,245
306,true,4,87,96,89,5,277
307,false,4,88,91,88,5,272
308,true,4,77,79,60,0,216
309,true,4,87,66,78,0,231
310,false,4,99,72,58,0,229
311,false,4,84,73,73,0,230
312,true,4,76,91,70,5,242
313,true,4,100,73,62,3,238
314,true,4,81,66,82,0,229
315,true,4,96,69,85,3,253
316,true,4,74,74,78,0,226
317,false,4,94,91,64,0,249
318,true,4,85,98,74,0,257
319,false,4,73,65,73,0,211
320,true,4,94,67,93,0,254
321,true,4,91,90,82,7,270
322,true,4,86,81,91,0,258
323,false,4,72,75,72,3,222
324,true,4,82,73,68,3,226
325,false,4,89,76,90,5,260
326,true,4,80,94,85,3,262
327,false,4,71,89,65,5,230
328,true,4,73,77,72,0,222
329,true,4,77,86,56,0,219
330,false,4,89,69,68,0,226
531,true,4,76,77,90,3,246
532,true,4,88,82,60,3,233
533,false,4,71,95,57,0,223
534,true,4,94,65,77,0,236
535,true,4,94,77,75,0,246
536,false,4,80,73,61,0,214
537,true,4,95,71,87,5,258
538,true,4,88,89,85,7,269
539,false,4,91,75,64,0,230
540,false,4,98,70,69,0,237
541,false,4,100,74,65,3,242
542,true,4,84,98,76,5,263
543,true,4,97,88,94,7,286
544,false,4,76,89,70,10,245
545,true,4,90,74,91,10,265
546,true,4,94,65,64,7,230
547,true,4,73,70,86,0,229
548,true,4,72,83,65,0,220
549,true,4,75,70,59,5,209
550,false,4,94,95,71,7,267
551,true,4,88,73,62,0,223
552,false,4,83,83,80,7,253
553,false,4,81,73,83,3,240
554,true,4,72,85,78,3,238
555,true,4,89,81,57,10,237
556,true,4,70,80,90,0,240
557,true,4,88,89,65,0,242
558,true,4,91,89,84,0,264
559,false,4,73,99,84,0,256
560,true,4,76,90,82,0,248
561,false,4,85,86,93,0,264
562,true,4,84,72,72,0,228
563,true,4,90,95,64,0,249
564,false,4,99,89,58,5,251
565,true,4,71,95,68,0,234
566,true,4,78,92,72,3,245
567,false,4,82,69,72,0,223
568,false,4,86,93,81,0,260
569,true,4,72,76,58,7,213
570,true,4,76,84,65,0,225
571,false,4,92,95,89,5,281
572,true,4,99,92,77,3,271
573,true,4,95,65,90,7,257
574,false,4,91,74,75,10,250
575,false,4,74,85,55,7,221
576,false,4,73,96,75,5,249
577,true,4,93,81,88,0,262
578,true,4,84,73,95,3,255
579,true,4,93,67,68,10,238
580,true,4,89,99,65,0,253
581,false,4,100,77,91,0,268
582,false,4,98,66,74,0,238
583,true,4,90,72,86,10,258
584,true,4,96,87,77,3,263
585,true,4,99,86,62,0,247
586,true,4,89,76,90,0,255
587,false,4,90,83,82,0,255
588,true,4,95,71,60,5,231
589,true,4,99,66,94,0,259
590,true,4,90,99,61,0,250
691,true,4,97,67,73,0,237
692,false,4,82,94,90,0,266
693,true,4,100,72,77,5,254
694,true,4,100,90,55,0,245
695,true,4,98,83,72,3,256
696,true,4,70,91,70,7,238
697,false,4,74,65,56,5,200
698,false,4,80,98,93,0,271
699,true,4,87,92,70,10,259
700,true,4,95,90,58,7,250
701,true,4,82,89,66,7,244
702,true,4,73,92,69,5,239
703,false,4,88,72,95,5,260
704,true,4,75,81,90,7,253
705,false,4,83,70,56,0,209
706,false,4,89,74,56,5,224
707,false,4,82,70,91,0,243
708,true,4,90,94,95,5,284
709,true,4,76,79,74,3,232
710,true,4,91,89,71,0,251
711,true,4,70,74,95,3,242
712,true,4,84,71,62,7,224
713,true,4,78,74,73,7,232
714,true,4,99,96,78,5,278
715,false,4,83,96,56,0,235
716,false,4,91,69,68,0,228
717,false,4,75,93,65,0,233
718,true,4,80,67,62,10,219
719,true,4,75,99,55,3,232
720,true,4,89,72,67,0,228
721,true,4,76,97,64,7,244
722,true,4,80,78,56,0,214
723,false,4,78,73,72,0,223
724,false,4,90,87,90,0,267
725,false,4,86,96,82,7,271
726,false,4,76,81,66,3,226
727,false,4,73,82,80,3,238
728,false,4,95,84,65,0,244
729,true,4,83,92,83,3,261
730,true,4,73,85,94,3,255
731,true,4,98,87,78,3,266
732,true,4,100,75,57,3,235
733,false,4,96,83,93,7,279
734,true,4,82,98,77,0,257
735,true,4,95,85,82,0,262
736,true,4,81,78,78,0,237
737,true,4,92,65,75,0,232
738,true,4,95,94,91,0,280
739,true,4,79,69,79,3,230
740,false,4,78,71,90,5,244
741,false,4,98,69,91,3,261
742,true,4,96,92,75,0,263
743,true,4,71,96,86,10,263
744,true,4,75,72,83,3,233
745,false,4,70,80,91,0,241
746,false,4,79,65,84,0,228
747,true,4,99,67,89,3,258
748,false,4,85,66,59,0,210
749,true,4,80,84,72,5,241
750,true,4,85,100,75,3,263
751,false,4,97,94,86,3,280
752,true,4,73,88,94,0,255
753,false,4,73,65,63,10,211
754,false,4,75,92,69,0,236
755,false,4,70,88,89,7,254
756,true,4,73,81,57,0,211
757,false,4,92,81,76,3,252
758,true,4,99,82,65,0,246
759,true,4,97,73,75,0,245
760,true,4,84,91,95,3,273
761,false,4,85,80,91,3,259
762,false,4,77,85,85,0,247
763,true,4,87,70,77,5,239
764,true,4,72,78,59,10,219
765,true,4,84,65,68,5,222
766,false,4,76,71,76,5,228
767,false,4,94,97,75,7,273
768,true,4,73,74,87,7,241
769,true,4,84,88,79,7,258
770,true,4,72,90,67,0,229
