id_applic,consent,priorit,physics_it_socre,math_score,russian_score,achivments_score,total_score
268,false,2,94,79,88,0,261
269,false,2,81,66,72,3,222
270,false,2,98,95,66,7,266
271,false,2,77,80,55,0,212
272,false,2,83,70,90,3,246
273,false,2,74,75,85,0,234
274,false,2,82,93,80,7,262
275,false,2,77,76,66,0,219
276,false,2,75,86,56,10,227
277,false,2,66,72,58,7,203
278,false,2,71,76,65,0,212
279,false,2,76,82,71,0,229
280,false,2,82,92,60,3,237
281,false,2,63,73,63,7,206
282,false,2,94,89,72,0,255
283,false,2,82,100,65,5,252
284,false,2,74,72,73,0,219
285,false,2,70,72,85,0,227
286,false,2,64,68,77,3,212
287,false,2,86,67,90,0,243
288,false,2,93,97,55,0,245
289,false,2,93,86,69,5,253
290,false,2,76,77,64,0,217
291,false,2,63,87,84,5,239
292,false,2,71,88,92,0,251
293,false,2,96,76,85,0,257
294,false,2,96,81,82,10,269
295,false,2,88,69,59,0,216
296,false,2,63,79,85,0,227
297,false,2,91,69,79,0,239
298,false,2,91,95,66,0,252
299,false,2,62,83,60,5,210
300,false,2,94,71,56,0,221
301,false,2,97,76,56,0,229
302,false,2,75,72,91,3,241
303,false,2,81,81,59,5,226
304,false,2,93,70,59,3,225
305,false,2,65,95,69,0,229
306,false,2,90,99,88,5,282
307,false,2,73,94,59,7,233
308,false,2,69,67,74,7,217
309,false,2,61,90,87,5,243
310,false,2,99,95,84,0,278
311,false,2,62,94,84,3,243
312,false,2,83,88,64,0,235
313,false,2,93,69,67,0,229
314,false,2,67,69,69,7,212
315,false,2,94,81,71,3,249
316,false,2,82,72,92,0,246
317,false,2,76,79,68,0,223
318,false,2,83,100,87,5,275
319,false,2,93,65,88,3,249
320,false,2,66,71,83,10,230
321,false,2,94,93,72,0,259
322,false,2,85,92,73,3,253
323,false,2,81,93,63,0,237
324,false,2,75,96,76,7,254
325,false,2,88,100,62,5,255
326,false,2,68,88,67,0,223
327,false,2,67,72,55,5,199
328,false,2,90,98,91,0,279
329,false,2,72,91,92,0,255
330,false,2,64,70,77,0,211
331,false,2,63,66,86,3,218
332,false,2,98,86,62,3,249
333,false,2,61,76,70,0,207
334,false,2,60,69,94,0,223
335,false,2,70,98,73,10,251
336,false,2,67,91,84,3,245
337,false,2,72,83,86,3,244
338,false,2,82,98,85,0,265
339,false,2,70,100,68,5,243
340,false,2,83,86,93,7,269
341,false,2,72,72,70,0,214
342,false,2,83,91,93,7,274
343,false,2,77,80,66,0,223
344,false,2,86,87,62,3,238
345,false,2,90,77,86,0,253
346,false,2,74,68,74,7,223
347,false,2,92,72,87,3,254
348,false,2,84,94,62,5,245
349,false,2,82,91,73,0,246
350,false,2,76,75,88,0,239
351,false,2,87,82,86,7,262
352,false,2,79,88,72,0,239
353,false,2,81,84,64,0,229
354,false,2,74,90,92,0,256
355,false,2,64,100,56,0,220
356,false,2,71,99,86,0,256
357,false,2,61,99,67,7,234
358,false,2,87,66,77,3,233
359,false,2,94,75,67,0,236
360,false,2,94,68,59,5,226
361,false,2,87,71,70,3,231
362,false,2,81,91,92,7,271
363,false,2,92,88,59,5,244
364,false,2,75,96,86,0,257
365,false,2,93,72,87,0,252
366,false,2,84,83,59,0,226
367,false,2,82,98,75,0,255
368,false,2,87,79,69,0,235
369,false,2,74,65,66,0,205
370,false,2,100,70,86,3,259
371,false,2,95,71,62,0,228
372,false,2,61,69,70,5,205
373,false,2,89,66,64,0,219
374,false,2,76,98,60,0,234
375,false,2,81,91,58,0,230
376,false,2,97,78,57,0,232
377,false,2,92,93,80,3,268
378,false,2,84,77,71,5,237
379,false,2,69,85,87,3,244
380,false,2,73,78,85,0,236
381,false,2,60,67,69,0,196
382,false,2,75,90,64,0,229
383,false,2,62,88,70,10,230
384,false,2,65,98,95,3,261
385,false,2,65,65,61,0,191
386,false,2,92,68,86,0,246
387,false,2,79,83,61,0,223
388,false,2,88,91,70,0,249
389,false,2,100,81,70,3,254
390,false,2,65,94,78,0,237
391,false,2,82,80,75,5,242
392,false,2,69,75,63,3,210
393,false,2,85,84,84,0,253
394,false,2,96,96,74,0,266
395,false,2,84,70,64,0,218
396,false,2,83,100,61,0,244
397,false,2,79,88,94,0,261
398,false,2,85,97,93,0,275
399,false,2,96,81,79,0,256
400,false,2,96,85,79,5,265
401,false,2,87,88,78,7,260
402,false,2,78,75,70,0,223
403,false,2,71,85,63,3,222
404,false,2,65,66,95,0,226
405,false,2,77,75,92,0,244
406,false,2,68,71,84,5,228
407,false,2,76,84,69,0,229
408,false,2,65,73,74,3,215
409,false,2,89,88,84,5,266
410,false,2,75,83,62,10,230
411,false,2,74,67,84,0,225
412,false,2,64,78,79,3,224
413,false,2,97,96,87,0,280
414,false,2,80,88,65,3,236
415,false,2,100,85,75,5,265
416,false,2,77,72,75,0,224
417,false,2,78,91,58,0,227
418,false,2,60,83,70,10,223
419,false,2,62,100,80,0,242
420,false,2,79,72,74,5,230
421,false,2,84,68,91,3,246
422,false,2,91,96,76,3,266
423,false,2,61,85,77,3,226
424,false,2,96,92,67,0,255
425,false,2,60,82,77,3,222
426,false,2,84,76,93,0,253
427,false,2,86,81,85,5,257
428,false,2,85,100,77,3,265
429,false,2,66,68,77,5,216
430,false,2,71,84,56,0,211
431,false,2,67,96,58,7,228
432,false,2,75,86,56,3,220
433,false,2,94,80,79,0,253
434,false,2,61,71,62,0,194
435,false,2,100,98,57,3,258
436,false,2,61,83,79,0,223
437,false,2,97,84,95,0,276
438,false,2,72,91,82,0,245
439,false,2,83,89,58,5,235
440,false,2,62,77,91,0,230
441,false,2,86,83,67,10,246
442,false,2,98,77,60,10,245
443,false,2,69,78,59,3,209
444,false,2,67,100,62,3,232
445,false,2,91,78,89,0,258
446,false,2,62,100,56,7,225
447,false,2,93,100,93,0,286
448,false,2,88,90,90,7,275
449,false,2,87,91,79,3,260
450,false,2,65,77,67,0,209
451,false,2,74,99,68,7,248
452,false,2,68,76,86,5,235
453,false,2,77,67,61,0,205
454,false,2,84,79,72,10,245
455,false,2,90,98,71,3,262
456,false,2,97,83,70,0,250
457,false,2,83,96,66,5,250
458,false,2,83,86,69,3,241
459,false,2,62,74,56,0,192
460,false,2,60,67,65,0,192
461,false,2,94,73,79,10,256
462,false,2,91,68,62,0,221
463,false,2,82,88,78,0,248
464,false,2,89,99,60,5,253
465,false,2,70,70,74,0,214
466,false,2,74,83,74,0,231
467,false,2,100,65,71,5,241
468,false,2,62,66,87,0,215
469,false,2,99,90,72,0,261
470,false,2,93,95,71,3,262
471,false,2,83,82,63,0,228
472,false,2,88,78,60,0,226
473,false,2,83,69,55,5,212
474,false,2,82,87,81,0,250
475,false,2,76,96,67,0,239
476,false,2,64,100,93,3,260
477,false,2,70,66,56,0,192
478,false,2,88,69,63,0,220
479,false,2,68,89,80,0,237
480,false,2,90,95,89,0,274
481,false,2,79,73,87,3,242
482,false,2,91,95,66,0,252
483,false,2,99,74,59,0,232
484,false,2,95,83,85,5,268
485,false,2,87,70,67,0,224
486,false,2,78,91,88,5,262
487,false,2,96,97,95,3,291
488,false,2,75,74,79,3,231
489,false,2,98,73,83,0,254
490,false,2,97,87,55,0,239
491,false,2,62,78,67,3,210
492,false,2,92,67,69,0,228
493,false,2,94,75,92,0,261
494,false,2,99,68,73,0,240
495,false,2,79,82,74,7,242
496,false,2,84,78,73,0,235
497,false,2,96,92,76,0,264
498,false,2,83,65,59,0,207
499,false,2,93,69,95,0,257
500,false,2,94,87,89,0,270
501,false,2,86,100,88,0,274
502,false,2,74,100,66,0,240
503,false,2,75,71,59,3,208
504,false,2,80,75,66,5,226
505,false,2,88,83,78,0,249
506,false,2,66,90,89,0,245
507,false,2,70,70,68,0,208
508,false,2,63,95,67,3,228
509,false,2,74,82,66,0,222
510,false,2,77,82,76,10,245
511,false,2,74,72,83,5,234
512,false,2,81,69,81,3,234
513,false,2,85,97,84,0,266
514,false,2,64,88,91,0,243
515,false,2,100,87,76,3,266
516,false,2,95,93,64,0,252
517,false,2,63,78,82,7,230
518,false,2,90,70,74,7,241
519,false,2,98,76,63,10,247
520,false,2,72,83,76,7,238
521,false,2,84,85,60,0,229
522,false,2,60,71,90,5,226
523,false,2,93,65,56,0,214
524,false,2,77,65,93,5,240
525,false,2,85,94,94,3,276
526,false,2,99,67,95,0,261
527,false,2,96,92,76,3,267
528,false,2,91,71,90,0,252
529,false,2,93,98,84,5,280
530,false,2,67,81,92,0,240
531,false,2,87,92,75,0,254
532,false,2,87,98,82,0,267
533,false,2,67,99,76,5,247
534,false,2,95,66,67,10,238
535,false,2,83,74,88,0,245
536,false,2,81,68,59,7,215
537,false,2,61,70,78,0,209
538,false,2,65,100,76,0,241
539,false,2,84,70,60,3,217
540,false,2,91,96,89,0,276
541,false,2,80,68,90,0,238
542,false,2,88,90,81,0,259
543,false,2,80,89,91,0,260
544,false,2,78,71,67,10,226
545,false,2,99,100,67,3,269
546,false,2,66,87,84,10,247
547,false,2,61,87,84,0,232
548,false,2,64,83,77,3,227
549,false,2,63,82,95,0,240
550,false,2,99,93,89,3,284
551,false,2,67,77,89,7,240
552,false,2,77,90,58,0,225
553,false,2,69,76,82,7,234
554,false,2,96,74,77,5,252
555,false,2,87,77,83,0,247
556,false,2,72,100,78,0,250
557,false,2,62,93,63,0,218
558,false,2,60,82,92,0,234
559,false,2,75,78,56,0,209
560,false,2,83,95,71,10,259
561,false,2,93,68,87,0,248
562,false,2,96,100,63,0,259
563,false,2,77,93,58,7,235
564,false,2,97,96,64,0,257
565,false,2,64,70,92,0,226
566,false,2,99,78,83,3,263
567,false,2,88,67,72,0,227
568,false,2,95,98,89,5,287
569,false,2,91,93,91,0,275
570,false,2,62,93,85,7,247
571,false,2,71,75,74,10,230
572,false,2,68,70,57,3,198
573,false,2,61,74,61,7,203
574,false,2,62,95,71,0,228
575,false,2,69,86,71,0,226
576,false,2,66,97,68,3,234
577,false,2,63,72,89,0,224
578,false,2,66,66,84,0,216
579,false,2,62,100,68,7,237
580,false,2,61,84,77,5,227
581,false,2,100,73,86,0,259
582,false,2,93,99,80,0,272
583,false,2,92,96,72,3,263
584,false,2,88,84,81,0,253
585,false,2,70,75,67,5,217
586,false,2,81,81,65,0,227
587,false,2,91,94,60,0,245
588,false,2,79,99,89,7,274
589,false,2,65,91,82,7,245
590,false,2,64,66,60,0,190
591,false,2,100,71,65,0,236
592,false,2,66,72,90,0,228
593,false,2,71,94,80,5,250
594,false,2,70,90,94,0,254
595,false,2,77,89,90,0,256
596,false,2,84,75,58,0,217
597,false,2,97,69,57,0,223
598,false,2,82,76,92,5,255
599,false,2,87,65,77,7,236
600,false,2,96,83,64,5,248
601,false,2,77,96,66,5,244
602,false,2,73,73,86,0,232
603,false,2,87,96,57,7,247
604,false,2,61,89,64,0,214
605,false,2,90,83,77,0,250
606,false,2,72,92,85,0,249
607,false,2,69,69,71,10,219
608,false,2,95,66,84,5,250
609,false,2,79,92,79,3,253
610,false,2,63,65,86,0,214
611,false,2,89,83,66,0,238
612,false,2,79,81,64,0,224
613,false,2,68,84,91,0,243
614,false,2,86,93,61,5,245
615,false,2,92,66,72,7,237
616,false,2,76,88,65,0,229
617,false,2,87,82,78,0,247
618,false,2,90,78,93,0,261
619,false,2,62,70,63,0,195
620,false,2,100,96,77,3,276
621,false,2,89,82,93,0,264
622,false,2,77,87,81,0,245
623,false,2,88,89,80,5,262
624,false,2,79,70,69,5,223
625,false,2,73,82,55,0,210
626,false,2,87,75,62,10,234
627,false,2,68,87,67,7,229
628,false,2,68,83,95,0,246
629,false,2,78,65,56,3,202
630,false,2,81,67,58,5,211
631,false,2,87,100,67,0,254
632,false,2,63,90,92,0,245
633,false,2,90,99,69,0,258
634,false,2,62,94,91,0,247
635,false,2,76,99,68,0,243
636,false,2,62,96,77,10,245
637,false,2,80,68,68,0,216
638,false,2,87,72,68,10,237
639,false,2,69,84,66,3,222
640,false,2,97,100,76,0,273
641,false,2,66,71,64,0,201
642,false,2,99,87,91,5,282
643,false,2,64,76,72,3,215
644,false,2,81,92,80,0,253
645,false,2,67,89,57,3,216
646,false,2,73,95,55,0,223
647,false,2,82,80,64,0,226
648,false,2,77,69,73,10,229
649,false,2,97,72,85,0,254
650,false,2,64,91,76,0,231
651,false,2,64,99,62,0,225
652,false,2,95,83,81,0,259
653,false,2,91,72,62,0,225
654,false,2,73,72,78,3,226
655,false,2,62,81,77,7,227
656,false,2,74,90,84,0,248
657,false,2,72,74,62,5,213
658,false,2,79,69,66,0,214
659,false,2,84,89,79,0,252
660,false,2,71,77,79,0,227
661,false,2,60,82,71,5,218
662,false,2,67,83,81,3,234
663,false,2,98,100,72,3,273
664,false,2,74,93,78,3,248
665,false,2,90,68,56,0,214
666,false,2,83,77,67,0,227
667,false,2,99,80,82,0,261
668,false,2,92,87,62,0,241
669,false,2,83,87,79,3,252
670,false,2,92,85,71,5,253
671,false,2,65,100,79,0,244
672,false,2,91,86,88,3,268
673,false,2,73,65,85,0,223
674,false,2,68,68,85,3,224
675,false,2,84,98,75,10,267
676,false,2,88,92,80,0,260
677,false,2,85,78,93,5,261
678,false,2,73,90,70,3,236
679,false,2,61,84,86,0,231
680,false,2,72,70,73,5,220
681,false,2,74,77,94,3,248
682,false,2,92,93,65,5,255
683,false,2,67,99,87,5,258
684,false,2,84,88,94,0,266
685,false,2,78,100,84,0,262
686,false,2,77,66,79,3,225
687,false,2,93,86,86,10,275
688,false,2,78,74,72,7,231
689,false,2,85,85,57,3,230
690,false,2,74,80,92,3,249
691,false,2,85,89,56,3,233
692,false,2,69,77,89,0,235
693,false,2,78,73,92,0,243
694,false,2,77,97,85,0,259
695,false,2,60,88,81,7,236
696,false,2,92,99,81,7,279
697,false,2,98,76,85,5,264
698,false,2,100,98,62,0,260
699,false,2,78,83,75,3,239
700,false,2,91,73,84,0,248
701,false,2,65,87,93,10,255
702,false,2,74,81,62,0,217
703,false,2,70,93,85,3,251
704,false,2,79,97,73,0,249
705,false,2,60,81,83,3,227
706,false,2,84,70,92,0,246
707,false,2,94,87,87,0,268
708,false,2,70,81,71,10,232
709,false,2,76,97,56,0,229
710,false,2,94,70,66,7,237
711,false,2,70,88,62,0,220
712,false,2,100,95,74,7,276
713,false,2,74,88,82,0,244
714,false,2,90,97,68,0,255
715,false,2,89,75,67,5,236
716,false,2,61,75,78,0,214
717,false,2,60,72,63,7,202
718,false,2,67,88,87,5,247
719,false,2,81,93,94,0,268
720,false,2,71,92,95,5,263
721,false,2,83,81,57,0,221
722,false,2,83,76,69,3,231
723,false,2,80,97,88,5,270
724,false,2,69,75,93,3,240
725,false,2,83,67,66,3,219
726,false,2,95,83,77,5,260
727,false,2,70,83,63,5,221
728,false,2,71,97,83,5,256
729,false,2,98,72,66,3,239
730,false,2,75,90,83,0,248
731,false,2,61,80,84,5,230
732,false,2,73,78,64,0,215
733,false,2,98,93,60,10,261
734,false,2,87,87,85,0,259
735,false,2,85,88,62,7,242
736,false,2,100,87,82,5,274
737,false,2,73,100,79,0,252
738,false,2,61,68,70,0,199
739,false,2,63,98,82,0,243
740,false,2,89,94,62,0,245
741,false,2,74,66,76,10,226
742,false,2,81,100,81,3,265
743,false,2,100,97,87,0,284
744,false,2,89,93,65,0,247
745,false,2,78,65,70,0,213
746,false,2,71,100,90,5,266
747,false,2,65,80,78,0,223
748,false,2,88,82,91,0,261
749,false,2,90,66,93,0,249
750,false,2,90,81,58,3,232
751,false,2,74,76,75,5,230
752,false,2,80,71,61,5,217
753,false,2,76,86,66,3,231
754,false,2,71,93,90,0,254
755,false,2,74,69,62,7,212
756,false,2,82,79,93,0,254
757,false,2,99,92,95,0,286
758,false,2,68,72,77,0,217
759,false,2,80,78,71,5,234
760,false,2,87,100,91,0,278
761,false,2,73,95,59,0,227
762,false,2,89,89,79,0,257
763,false,2,60,68,79,0,207
764,false,2,78,68,81,0,227
765,false,2,71,99,69,3,242
766,false,2,77,71,73,0,221
767,false,2,93,82,67,10,252
768,false,2,74,77,75,0,226
769,false,2,87,74,73,0,234
770,false,2,69,87,65,0,221
771,false,2,76,69,70,0,215
772,false,2,86,71,63,5,225
773,false,2,94,89,78,3,264
774,false,2,75,76,85,3,239
775,false,2,94,91,87,0,272
776,false,2,77,91,94,0,262
777,false,2,63,82,83,10,238
778,false,2,83,70,94,0,247
779,false,2,96,92,76,0,264
780,false,2,76,80,93,7,256
781,false,2,73,81,94,0,248
782,false,2,81,100,74,0,255
783,false,2,98,81,71,3,253
784,false,2,63,75,69,0,207
785,false,2,84,72,74,5,235
786,false,2,95,67,64,0,226
787,false,2,75,69,87,0,231
788,false,2,92,69,57,0,218
789,false,2,94,99,93,0,286
790,false,2,93,79,85,0,257
791,false,2,60,83,84,3,230
792,false,2,76,82,71,0,229
793,false,2,85,73,77,0,235
794,false,2,81,69,91,0,241
795,false,2,77,65,91,0,233
796,false,2,82,73,80,7,242
797,false,2,86,73,59,0,218
798,false,2,60,92,66,7,225
799,false,2,93,97,89,3,282
800,false,2,66,91,74,0,231
801,false,2,70,93,65,0,228
802,false,2,72,92,92,0,256
803,false,2,78,79,77,3,237
804,false,2,72,67,86,0,225
805,false,2,98,69,92,5,264
806,false,2,75,95,83,0,253
807,false,2,72,75,75,5,227
808,false,2,74,85,92,0,251
809,false,2,82,85,62,3,232
810,false,2,61,82,57,0,200
811,false,2,68,92,85,0,245
812,false,2,65,98,89,0,252
813,false,2,63,74,61,0,198
814,false,2,96,67,75,7,245
815,false,2,89,99,95,10,293
816,false,2,74,74,78,3,229
817,false,2,86,91,92,0,269
818,false,2,97,88,72,0,257
819,false,2,71,96,55,3,225
820,false,2,73,96,63,3,235
821,false,2,67,72,64,0,203
822,false,2,98,92,66,0,256
823,false,2,71,98,95,0,264
824,false,2,63,98,91,3,255
825,false,2,80,90,89,5,264
826,false,2,100,90,55,3,248
827,false,2,93,90,87,3,273
828,false,2,64,80,64,3,211
829,false,2,62,79,67,7,215
830,false,2,98,71,85,0,254
831,false,2,86,99,77,0,262
832,false,2,79,65,73,0,217
833,false,2,66,84,73,0,223
834,false,2,78,92,79,5,254
835,false,2,74,68,58,0,200
836,false,2,77,81,83,5,246
837,false,2,85,67,82,0,234
838,false,2,94,97,56,5,252
839,false,2,95,65,63,3,226
840,false,2,92,96,58,7,253
841,false,2,77,93,64,0,234
842,false,2,61,86,70,10,227
843,false,2,69,93,84,0,246
844,false,2,88,92,80,0,260
845,false,2,63,98,82,0,243
846,false,2,93,67,57,0,217
847,false,2,64,82,91,5,242
848,false,2,87,87,59,7,240
849,false,2,69,75,62,0,206
850,false,2,85,85,64,0,234
851,false,2,63,91,85,3,242
852,false,2,68,80,85,7,240
853,false,2,94,92,71,3,260
854,false,2,65,81,84,0,230
855,false,2,65,85,90,5,245
856,false,2,95,78,71,7,251
857,false,2,75,67,74,7,223
858,false,2,96,88,80,0,264
859,false,2,81,80,55,3,219
860,false,2,84,99,86,0,269
861,false,2,84,82,82,0,248
862,false,2,64,67,82,3,216
863,false,2,65,69,79,3,216
864,false,2,94,74,91,0,259
865,false,2,67,92,79,0,238
866,false,2,64,69,90,3,226
867,false,2,89,68,69,0,226
868,false,2,71,89,59,0,219
869,false,2,93,89,61,10,253
870,false,2,64,73,74,0,211
