id_applic,consent,priorit,physics_it_socre,math_score,russian_score,achivments_score,total_score
189,true,1,73,74,61,3,211
190,false,1,98,75,56,7,236
191,false,1,72,99,89,0,260
192,false,1,73,66,78,0,217
193,true,1,93,92,83,0,268
194,true,1,88,72,62,7,229
195,true,1,77,70,63,5,215
196,true,1,74,87,60,5,226
197,true,1,77,97,76,0,250
198,false,1,62,69,75,0,206
199,true,1,72,98,75,5,250
200,true,1,100,67,95,0,262
201,true,1,72,89,69,0,230
202,true,1,78,76,86,0,240
203,true,1,73,70,88,0,231
204,true,1,73,100,94,5,272
205,true,1,84,81,94,3,262
206,true,1,93,87,85,3,268
207,true,1,78,84,69,3,234
208,true,1,82,90,93,3,268
209,true,1,78,79,62,0,219
210,false,1,67,80,82,0,229
211,true,1,85,72,77,5,239
212,true,1,98,95,86,0,279
213,false,1,92,83,72,0,247
214,true,1,95,91,58,5,249
215,true,1,85,85,81,5,256
216,true,1,77,81,58,0,216
217,true,1,88,67,74,0,229
218,true,1,73,75,89,5,242
219,false,1,98,86,63,3,250
220,true,1,65,66,79,5,215
221,true,1,64,87,90,3,244
222,false,1,72,88,89,10,259
223,false,1,78,90,69,5,242
224,true,1,73,86,81,3,243
225,true,1,61,65,57,5,188
226,true,1,91,97,80,0,268
227,true,1,100,66,69,5,240
228,true,1,84,82,62,3,231
229,true,1,64,82,60,0,206
230,true,1,60,91,56,5,212
231,true,1,97,74,61,5,237
232,true,1,87,84,75,3,249
233,false,1,72,82,84,0,238
234,true,1,78,95,79,0,252
235,false,1,77,91,90,0,258
236,false,1,75,99,87,0,261
237,true,1,94,90,78,5,267
238,true,1,74,66,80,0,220
239,true,1,81,71,74,0,226
240,false,1,95,70,61,0,226
241,true,1,75,96,92,0,263
242,true,1,96,95,88,5,284
243,true,1,86,96,71,0,253
244,true,1,80,74,57,3,214
245,true,1,73,65,72,5,215
246,true,1,80,99,86,10,275
247,true,1,92,94,85,3,274
248,true,1,87,70,61,3,221
249,true,1,93,65,65,5,228
250,true,1,62,93,62,7,224
251,true,1,68,98,86,5,257
252,false,1,78,90,55,0,223
253,true,1,80,82,88,3,253
254,true,1,78,75,64,3,220
255,true,1,98,88,88,0,274
256,false,1,70,86,63,3,222
257,true,1,86,65,75,0,226
258,true,1,72,65,74,0,211
259,true,1,66,94,76,0,236
260,false,1,82,75,59,3,219
261,true,1,60,87,95,7,249
262,true,1,79,92,92,0,263
263,true,1,94,81,90,3,268
264,true,1,73,74,61,0,208
265,true,1,93,71,63,3,230
266,false,1,97,86,91,3,277
267,true,1,70,95,68,0,233
268,true,1,99,78,60,0,237
269,true,1,64,65,75,7,211
270,true,1,87,97,83,3,270
271,true,1,75,97,62,3,237
272,true,1,82,89,85,0,256
273,false,1,98,98,60,5,261
274,true,1,87,82,64,3,236
275,true,1,95,81,62,7,245
276,true,1,83,76,56,7,222
277,false,1,73,87,82,3,245
278,true,1,83,77,79,0,239
279,true,1,88,65,67,0,220
280,false,1,66,84,76,7,233
281,true,1,98,97,55,0,250
282,true,1,62,95,80,10,247
283,false,1,63,82,95,10,250
284,true,1,100,95,93,0,288
285,true,1,62,99,61,0,222
286,false,1,68,74,66,0,208
287,true,1,88,72,58,3,221
288,true,1,77,71,89,10,247
289,true,1,80,66,76,7,229
290,true,1,60,88,88,7,243
291,true,1,72,68,59,5,204
292,true,1,71,82,60,0,213
293,true,1,86,77,87,0,250
294,true,1,77,65,74,3,219
295,true,1,65,94,91,3,253
296,true,1,71,72,60,5,208
297,true,1,60,66,65,0,191
298,true,1,79,70,70,5,224
299,true,1,79,77,63,0,219
300,true,1,68,76,72,3,219
301,true,1,72,77,72,0,221
302,true,1,65,93,71,0,229
303,true,1,88,87,88,5,268
304,true,1,97,75,57,0,229
305,true,1,82,78,82,3,245
306,true,1,81,83,68,3,235
307,true,1,92,82,60,5,239
308,true,1,62,94,71,7,234
309,true,1,68,76,85,0,229
310,true,1,62,89,92,0,243
311,true,1,70,87,55,0,212
312,true,1,82,71,66,0,219
313,true,1,88,76,56,5,225
314,true,1,90,92,80,5,267
315,true,1,81,88,93,0,262
316,true,1,92,67,69,0,228
317,true,1,85,82,91,3,261
318,false,1,98,75,74,10,257
319,true,1,68,77,91,0,236
320,true,1,79,68,60,5,212
321,true,1,85,87,84,0,256
322,true,1,71,74,67,0,212
323,true,1,87,80,68,0,235
324,true,1,60,100,78,0,238
325,false,1,85,95,90,3,273
326,true,1,75,89,84,5,253
327,true,1,68,73,75,0,216
328,true,1,98,83,82,0,263
329,true,1,61,96,92,0,249
330,false,1,83,80,78,0,241
331,true,1,74,90,59,0,223
332,true,1,87,78,74,0,239
333,true,1,69,76,82,0,227
334,true,1,76,95,57,10,238
335,true,1,93,75,80,5,253
336,true,1,66,70,77,3,216
337,true,1,80,65,65,0,210
338,true,1,91,94,55,3,243
339,true,1,79,92,58,0,229
340,true,1,88,72,93,3,256
341,true,1,83,86,89,0,258
342,true,1,84,92,89,7,272
343,true,1,97,65,76,0,238
344,true,1,63,94,82,0,239
345,true,1,83,96,84,0,263
346,true,1,87,88,71,0,246
347,true,1,77,66,89,0,232
348,true,1,80,66,83,0,229
349,true,1,62,72,77,3,214
350,true,1,94,76,60,0,230
351,true,1,77,96,82,0,255
352,true,1,96,80,88,0,264
353,true,1,69,88,57,3,217
354,true,1,92,71,79,10,252
355,false,1,85,84,82,0,251
356,true,1,87,81,60,10,238
357,false,1,99,81,74,3,257
358,true,1,83,80,58,3,224
359,true,1,71,92,72,0,235
360,true,1,78,90,66,0,234
361,true,1,68,66,81,0,215
362,true,1,74,85,61,0,220
363,true,1,99,79,59,0,237
364,true,1,86,94,92,3,275
365,true,1,95,89,85,0,269
366,true,1,69,87,83,0,239
367,true,1,70,78,89,3,240
368,true,1,65,67,91,3,226
369,true,1,73,87,60,5,225
370,true,1,80,84,73,0,237
371,true,1,97,74,94,0,265
372,true,1,61,92,81,5,239
373,true,1,84,96,70,7,257
374,false,1,85,72,61,0,218
375,false,1,70,83,66,5,224
376,true,1,86,90,90,0,266
377,true,1,83,82,75,3,243
378,true,1,94,85,87,3,269
379,false,1,89,90,86,0,265
380,true,1,85,75,66,0,226
381,true,1,71,86,84,3,244
382,true,1,86,91,81,0,258
383,false,1,99,79,63,3,244
384,true,1,80,91,56,3,230
385,true,1,83,95,60,0,238
386,false,1,92,89,90,7,278
387,true,1,83,75,84,5,247
388,true,1,80,95,67,0,242
389,true,1,96,66,68,0,230
390,true,1,71,93,70,10,244
391,false,1,81,72,93,7,253
392,true,1,64,80,84,0,228
393,true,1,90,91,88,7,276
394,true,1,94,91,71,0,256
395,true,1,88,99,56,0,243
396,true,1,62,83,80,0,225
397,true,1,88,97,95,0,280
398,true,1,97,74,71,5,247
399,true,1,86,75,78,3,242
400,true,1,73,80,85,0,238
401,true,1,91,69,84,5,249
402,true,1,88,86,73,0,247
403,true,1,77,81,91,3,252
404,false,1,78,74,88,0,240
405,true,1,79,88,73,7,247
406,true,1,88,84,85,3,260
407,true,1,98,73,64,0,235
408,true,1,73,79,56,3,211
409,true,1,83,65,71,5,224
410,true,1,90,98,80,3,271
411,true,1,97,87,64,7,255
412,false,1,91,88,79,3,261
413,true,1,90,95,66,7,258
414,true,1,74,69,76,0,219
415,true,1,67,82,93,3,245
416,false,1,100,94,91,7,292
417,true,1,72,98,69,0,239
418,true,1,92,71,76,0,239
419,true,1,65,99,89,10,263
420,true,1,75,98,70,0,243
421,false,1,89,80,69,0,238
422,true,1,77,82,90,0,249
423,true,1,93,69,63,0,225
424,true,1,97,80,92,0,269
425,true,1,100,68,75,0,243
426,true,1,90,93,60,0,243
427,true,1,91,78,93,0,262
428,true,1,88,92,62,5,247
429,true,1,76,94,55,5,230
430,true,1,71,96,95,0,262
431,true,1,76,83,74,7,240
432,true,1,92,82,90,0,264
433,false,1,60,76,86,0,222
434,true,1,70,95,86,0,251
435,true,1,88,84,61,0,233
436,true,1,66,76,67,5,214
437,true,1,80,97,74,5,256
438,true,1,73,84,94,3,254
439,false,1,85,75,67,5,232
440,true,1,93,75,75,10,253
441,true,1,74,91,72,7,244
442,true,1,69,84,78,0,231
443,true,1,79,85,83,0,247
444,true,1,85,91,55,0,231
445,true,1,77,73,84,0,234
446,true,1,78,78,71,5,232
447,true,1,80,92,79,3,254
448,true,1,92,78,94,0,264
449,true,1,70,69,70,0,209
450,false,1,84,95,57,3,239
451,true,1,77,96,70,10,253
452,true,1,63,68,61,3,195
453,true,1,78,88,83,0,249
454,false,1,86,69,75,5,235
455,true,1,72,84,91,3,250
456,true,1,94,85,91,5,275
457,true,1,61,98,73,0,232
458,true,1,88,85,78,5,256
459,true,1,74,85,84,0,243
460,true,1,98,81,71,5,255
461,true,1,87,72,81,0,240
462,true,1,63,68,88,7,226
463,false,1,87,66,91,10,254
464,true,1,91,85,89,0,265
465,true,1,96,69,59,0,224
466,false,1,70,72,89,5,236
467,false,1,89,70,91,3,253
468,false,1,77,69,82,0,228
469,true,1,64,74,76,0,214
470,true,1,87,94,88,7,276
471,true,1,99,83,55,5,242
472,false,1,87,79,75,0,241
473,true,1,89,85,89,3,266
474,true,1,69,87,91,0,247
475,true,1,66,84,66,0,216
476,true,1,94,67,63,0,224
477,true,1,73,85,69,0,227
478,true,1,73,82,69,5,229
479,false,1,84,93,62,0,239
480,true,1,63,78,79,0,220
481,true,1,97,78,79,5,259
482,true,1,97,76,87,5,265
483,true,1,91,78,62,5,236
484,true,1,72,85,81,0,238
485,true,1,90,97,78,0,265
486,true,1,60,94,56,0,210
487,false,1,83,71,77,7,238
488,true,1,74,92,74,10,250
489,true,1,61,89,85,10,245
490,true,1,69,85,57,5,216
491,true,1,93,65,63,0,221
492,false,1,98,67,58,5,228
493,true,1,99,83,78,0,260
494,true,1,93,76,66,10,245
495,true,1,67,76,78,5,226
496,false,1,85,78,74,3,240
497,true,1,80,81,94,0,255
498,true,1,62,66,85,5,218
499,true,1,94,91,57,0,242
500,true,1,70,98,65,0,233
501,true,1,86,79,60,10,235
502,true,1,86,95,84,7,272
503,true,1,100,73,93,0,266
504,true,1,80,81,63,3,227
505,false,1,91,71,85,5,252
506,false,1,74,77,63,3,217
507,true,1,65,74,69,5,213
508,true,1,66,83,94,0,243
509,true,1,89,84,76,3,252
510,true,1,80,82,63,0,225
511,true,1,100,67,79,0,246
512,false,1,69,76,55,3,203
513,true,1,85,80,65,0,230
514,false,1,72,95,77,3,247
515,true,1,73,90,83,0,246
516,true,1,77,93,62,3,235
517,false,1,71,86,76,0,233
518,true,1,89,96,90,3,278
519,true,1,76,86,88,0,250
520,false,1,68,66,89,0,223
521,true,1,95,72,62,5,234
522,false,1,88,87,74,0,249
523,false,1,71,70,87,0,228
524,true,1,69,97,67,5,238
525,true,1,82,66,67,3,218
526,true,1,63,98,88,5,254
527,true,1,70,79,88,0,237
528,true,1,100,75,95,7,277
529,true,1,99,74,89,0,262
530,true,1,78,68,80,0,226
531,true,1,89,91,85,0,265
532,true,1,64,84,55,0,203
533,true,1,99,84,68,3,254
534,true,1,69,91,63,0,223
535,true,1,70,80,80,3,233
536,false,1,82,77,70,0,229
537,true,1,85,82,63,0,230
538,true,1,88,74,68,0,230
539,true,1,100,85,55,0,240
540,true,1,98,71,95,0,264
541,true,1,94,84,62,5,245
542,true,1,77,69,76,7,229
543,true,1,100,81,62,0,243
544,true,1,74,96,73,3,246
545,false,1,91,88,70,5,254
546,true,1,100,91,58,0,249
547,true,1,100,82,71,3,256
548,true,1,65,81,77,0,223
549,true,1,97,96,70,0,263
550,false,1,91,82,61,3,237
551,true,1,93,89,93,7,282
552,true,1,66,67,93,3,229
553,true,1,66,71,91,0,228
554,true,1,98,88,92,0,278
555,true,1,88,67,77,7,239
556,true,1,85,98,57,5,245
557,true,1,73,92,56,3,224
558,false,1,78,86,61,7,232
559,true,1,82,94,71,5,252
560,true,1,88,80,72,5,245
561,false,1,73,81,65,3,222
562,true,1,82,85,80,5,252
563,true,1,81,96,60,0,237
564,true,1,79,79,75,0,233
565,true,1,99,90,75,0,264
566,true,1,76,89,67,7,239
567,false,1,83,86,83,5,257
568,true,1,67,85,56,0,208
569,true,1,78,97,90,5,270
570,true,1,64,90,94,0,248
571,true,1,69,90,71,5,235
572,false,1,84,90,63,0,237
573,true,1,96,83,94,10,283
574,true,1,62,79,83,0,224
575,true,1,91,82,56,0,229
576,false,1,74,79,70,0,223
577,true,1,78,74,55,0,207
578,false,1,86,95,83,3,267
579,true,1,71,77,81,5,234
580,true,1,83,89,71,5,248
581,true,1,75,88,78,0,241
582,true,1,75,73,75,5,228
583,true,1,90,71,87,3,251
584,true,1,95,79,77,5,256
585,true,1,63,82,91,0,236
586,true,1,70,92,59,0,221
587,true,1,90,68,77,7,242
588,false,1,77,87,59,3,226
589,true,1,91,66,93,0,250
590,true,1,73,73,80,3,229
591,false,1,74,84,76,3,237
592,true,1,94,91,64,10,259
593,true,1,63,65,94,5,227
594,true,1,99,72,59,0,230
595,true,1,75,75,67,10,227
596,true,1,61,76,66,3,206
597,true,1,65,72,76,0,213
598,true,1,84,89,81,3,257
599,true,1,66,86,66,0,218
600,true,1,91,92,71,0,254
601,true,1,82,77,69,10,238
602,true,1,66,86,83,3,238
603,true,1,63,68,90,3,224
604,true,1,60,65,88,0,213
605,true,1,96,66,91,0,253
606,true,1,100,76,67,3,246
607,false,1,66,78,77,7,228
608,true,1,71,88,91,7,257
609,true,1,69,76,87,5,237
610,true,1,67,67,89,5,228
611,true,1,82,83,61,3,229
612,true,1,91,75,61,0,227
613,true,1,95,86,84,5,270
614,true,1,64,72,90,0,226
615,true,1,72,80,86,5,243
616,true,1,97,68,85,0,250
617,true,1,96,85,88,3,272
618,true,1,72,90,89,0,251
619,true,1,100,77,73,0,250
620,true,1,61,70,86,0,217
621,false,1,84,95,94,0,273
622,true,1,93,83,58,5,239
623,true,1,97,70,74,5,246
624,true,1,63,76,75,3,217
625,true,1,72,84,79,0,235
626,true,1,93,92,87,5,277
627,true,1,66,67,68,0,201
628,true,1,64,79,75,5,223
629,true,1,84,65,57,0,206
630,false,1,75,83,55,3,216
631,true,1,84,86,66,5,241
632,true,1,69,90,57,0,216
633,false,1,96,81,82,5,264
634,true,1,77,84,68,0,229
635,true,1,77,91,79,5,252
636,true,1,98,96,71,0,265
637,true,1,68,67,83,3,221
638,true,1,70,72,62,7,211
639,true,1,80,76,89,0,245
640,false,1,94,90,73,0,257
641,false,1,67,81,61,0,209
642,true,1,95,77,60,5,237
643,true,1,90,98,57,0,245
644,true,1,71,67,79,0,217
645,true,1,87,69,70,3,229
646,true,1,98,74,83,5,260
647,true,1,73,97,67,5,242
648,true,1,81,65,64,7,217
649,true,1,89,76,77,0,242
650,true,1,69,90,79,7,245
651,true,1,100,79,66,0,245
652,true,1,88,93,56,0,237
653,true,1,95,98,73,0,266
654,true,1,67,85,58,3,213
655,true,1,99,99,56,5,259
656,true,1,62,85,78,0,225
657,true,1,84,79,55,0,218
658,true,1,67,89,91,7,254
659,true,1,94,67,91,0,252
660,true,1,84,95,91,0,270
661,true,1,91,93,70,3,257
662,false,1,69,94,85,0,248
663,true,1,78,79,64,3,224
664,true,1,70,89,71,0,230
665,true,1,62,84,64,0,210
666,true,1,85,99,69,0,253
667,true,1,86,78,80,7,251
668,true,1,84,93,83,0,260
669,true,1,93,90,63,0,246
670,true,1,72,77,91,7,247
671,true,1,95,88,84,7,274
672,true,1,73,88,74,0,235
673,false,1,79,99,83,7,268
674,true,1,72,91,58,0,221
675,false,1,93,75,79,0,247
676,true,1,84,66,68,3,221
677,true,1,96,74,80,5,255
678,true,1,89,91,75,0,255
679,true,1,99,96,75,7,277
680,true,1,64,67,61,0,192
681,false,1,65,68,76,0,209
682,true,1,73,77,64,0,214
683,true,1,88,85,92,0,265
684,true,1,66,83,74,5,228
685,false,1,86,74,65,0,225
686,true,1,95,91,65,3,254
687,true,1,67,82,70,3,222
688,true,1,62,93,61,0,216
689,true,1,70,89,85,5,249
690,true,1,97,88,83,3,271
691,true,1,96,66,86,0,248
692,true,1,64,70,78,0,212
693,true,1,67,90,64,10,231
694,true,1,80,77,95,0,252
695,true,1,98,70,77,10,255
696,true,1,83,91,65,7,246
697,false,1,61,82,88,0,231
698,false,1,79,68,70,0,217
699,true,1,77,86,57,5,225
700,true,1,81,94,60,3,238
701,true,1,61,65,91,0,217
702,true,1,84,95,79,0,258
703,false,1,83,89,76,5,253
704,true,1,81,92,81,0,254
705,true,1,72,81,90,0,243
706,false,1,80,93,60,7,240
707,true,1,66,66,63,0,195
708,true,1,96,69,64,5,234
709,true,1,60,69,55,5,189
710,false,1,97,69,64,3,233
711,true,1,81,94,95,5,275
712,true,1,68,72,58,0,198
713,true,1,65,70,66,5,206
714,true,1,73,92,69,0,234
715,false,1,93,85,95,0,273
716,true,1,71,96,93,0,260
717,true,1,71,68,83,3,225
718,true,1,69,77,71,7,224
719,false,1,64,77,62,0,203
720,true,1,85,79,65,3,232
721,true,1,100,91,87,0,278
722,false,1,93,87,70,0,250
723,true,1,70,81,73,0,224
724,true,1,99,87,58,5,249
725,true,1,65,93,55,0,213
726,true,1,64,88,93,3,248
727,true,1,82,85,83,5,255
728,false,1,91,96,74,0,261
729,true,1,97,77,69,0,243
730,true,1,89,91,84,0,264
731,true,1,89,90,84,0,263
732,true,1,61,89,81,7,238
733,true,1,69,89,95,0,253
734,true,1,97,76,64,7,244
735,true,1,90,66,80,0,236
736,false,1,85,66,86,0,237
737,true,1,74,100,72,0,246
738,true,1,87,96,82,7,272
739,true,1,66,68,77,0,211
740,true,1,78,95,93,0,266
741,false,1,86,96,68,0,250
742,true,1,100,75,76,0,251
743,true,1,68,72,93,3,236
744,true,1,83,88,63,3,237
745,true,1,83,66,83,0,232
746,false,1,80,85,69,3,237
747,true,1,95,95,72,0,262
748,true,1,80,77,63,5,225
749,false,1,99,79,92,0,270
750,true,1,90,96,91,7,284
751,true,1,69,71,79,3,222
752,false,1,98,96,84,7,285
753,true,1,88,82,59,0,229
754,true,1,83,82,64,5,234
755,true,1,100,80,69,0,249
756,false,1,69,95,90,5,259
757,true,1,98,96,75,7,276
758,true,1,98,77,93,0,268
759,true,1,92,77,88,0,257
760,true,1,79,92,55,0,226
761,true,1,86,66,56,0,208
762,true,1,100,74,83,0,257
763,true,1,66,93,75,7,241
764,true,1,89,77,93,0,259
765,true,1,67,85,56,0,208
766,true,1,69,95,78,0,242
767,true,1,100,100,56,0,256
768,true,1,99,76,75,5,255
769,true,1,96,83,75,5,259
770,false,1,68,97,58,0,223
771,false,1,66,73,64,3,206
772,true,1,83,80,60,10,233
773,true,1,64,91,76,0,231
774,true,1,85,98,81,3,267
775,true,1,88,70,68,0,226
776,true,1,75,81,69,0,225
777,true,1,74,66,58,0,198
778,true,1,68,79,64,3,214
779,true,1,92,90,56,5,243
780,true,1,64,91,90,0,245
781,true,1,97,78,69,0,244
782,false,1,83,70,92,3,248
783,false,1,69,90,68,3,230
784,true,1,95,83,72,0,250
785,true,1,76,77,93,0,246
786,true,1,67,81,80,3,231
787,true,1,92,93,93,5,283
788,true,1,84,72,57,5,218
789,true,1,96,78,67,5,246
790,true,1,79,78,92,0,249
791,true,1,76,79,91,0,246
792,true,1,71,65,68,7,211
793,true,1,89,89,75,10,263
794,true,1,90,75,86,3,254
795,true,1,99,80,59,0,238
796,false,1,63,66,94,7,230
797,true,1,88,65,74,0,227
798,true,1,63,75,61,0,199
799,true,1,64,92,78,0,234
800,true,1,67,84,57,0,208
801,true,1,100,78,62,5,245
802,true,1,71,66,85,0,222
803,true,1,97,80,84,3,264
804,true,1,90,66,91,0,247
805,true,1,85,78,59,3,225
806,false,1,89,96,82,0,267
807,true,1,77,67,59,5,208
808,false,1,61,77,72,3,213
809,false,1,88,77,70,5,240
810,true,1,87,67,91,3,248
811,true,1,78,79,58,0,215
812,true,1,94,94,85,0,273
813,true,1,94,88,90,0,272
814,true,1,71,87,81,3,242
815,true,1,69,87,73,5,234
816,true,1,86,96,89,0,271
817,true,1,81,81,63,7,232
818,true,1,70,93,89,7,259
819,false,1,81,74,93,3,251
820,true,1,68,75,91,10,244
821,false,1,86,90,60,7,243
822,true,1,93,99,57,0,249
823,true,1,74,100,65,3,242
824,true,1,80,96,62,5,243
825,true,1,93,100,80,3,276
826,true,1,66,87,81,0,234
827,false,1,60,74,67,7,208
828,true,1,69,71,86,7,233
829,true,1,85,84,70,0,239
830,true,1,61,71,67,0,199
831,true,1,64,78,66,0,208
832,true,1,82,72,82,3,239
833,true,1,84,84,76,0,244
834,true,1,99,95,95,3,292
835,true,1,80,67,86,0,233
836,true,1,94,95,79,5,273
837,false,1,61,87,86,0,234
838,true,1,76,70,85,3,234
839,true,1,84,71,84,5,244
840,true,1,80,95,57,0,232
841,true,1,99,93,68,0,260
842,true,1,61,73,92,7,233
843,true,1,89,97,66,0,252
844,true,1,76,99,58,3,236
845,true,1,88,96,66,0,250
846,true,1,81,83,93,0,257
847,true,1,90,69,67,0,226
848,true,1,62,76,79,0,217
849,false,1,88,96,69,5,258
850,true,1,70,72,61,0,203
851,true,1,91,66,83,0,240
852,true,1,83,66,88,3,240
853,true,1,77,95,57,0,229
854,false,1,65,69,59,0,193
855,true,1,85,87,85,3,260
856,true,1,61,73,62,0,196
857,true,1,94,77,83,0,254
858,true,1,97,69,66,0,232
859,true,1,69,79,67,0,215
860,true,1,83,90,55,0,228
861,true,1,77,72,88,3,240
862,false,1,75,73,75,7,230
863,true,1,90,77,85,0,252
864,false,1,100,89,90,3,282
865,true,1,68,69,64,7,208
866,true,1,92,69,85,10,256
867,false,1,100,75,70,5,250
868,true,1,76,88,69,0,233
869,true,1,85,67,75,0,227
870,false,1,88,88,80,3,259
